"","V1","V2","V3"
"Kcnq2",1,1,1
"Kcnt1",1,1,1
"Kif19a",1,1,1
"Klf1",1,1,1
"Klhdc7a",1,1,1
"Klhl31",1,1,1
"Klhl32",1,1,1
"Klrb1a",1,1,1
"Klrb1c",1,1,1
"Klrd1",1,1,1
"Krt15",1,1,1
"Krt83",1,1,1
"Krt86",1,1,1
"Ksr2",1,1,1
"L3mbtl4",1,1,1
"Lbx1",1,1,1
"Lce1c",1,1,1
"Lce1e",1,1,1
"Lce1l",1,1,1
"Lce3b",1,1,1
"Lce3c",1,1,1
"Lgals4",1,1,1
"Lhx5",1,1,1
"Lim2",1,1,1
"Lin28b",1,1,1
"Lipc",1,1,1
"Lipf",1,1,1
"Loxhd1",1,1,1
"Lrrc10",1,1,1
"Lrrc38",1,1,1
"Lrrc66",1,1,1
"Lsamp",1,1,1
"Ltb",1,1,1
"Ltk",1,1,1
"Ly6d",1,1,1
"Ly6f",1,1,1
"Mafa",1,1,1
"Mageb3",1,1,1
"Mansc4",1,1,1
"March11",1,1,1
"Mb",1,1,1
"Mc4r",1,1,1
"Mc5r",1,1,1
"Mcpt-ps1",1,1,1
"Mcpt1",1,1,1
"Mesp1",1,1,1
"Mettl21c",1,1,1
"Mettl7b",1,1,1
"Mgat5b",1,1,1
"Mir148b",1,1,1
"Mir18",1,1,1
"Mir1839",1,1,1
"Mir192",1,1,1
"Mir1930",1,1,1
"Mir1932",1,1,1
"Mir1938",1,1,1
"Mir194-1",1,1,1
"Mir1981",1,1,1
"Mir202",1,1,1
"Mir20a",1,1,1
"Mir24-2",1,1,1
"Mir3057",1,1,1
"Mir3058",1,1,1
"Mir3070a",1,1,1
"Mir3070b",1,1,1
"Mir3100",1,1,1
"Mir335",1,1,1
"Mir341",1,1,1
"Mir34a",1,1,1
"Mir378b",1,1,1
"Mir423",1,1,1
"Mir450-1",1,1,1
"Mir455",1,1,1
"Mir493",1,1,1
"Mir568",1,1,1
"Mir666",1,1,1
"Mir668",1,1,1
"Mir698",1,1,1
"Mir700",1,1,1
"Mir706",1,1,1
"Mir99b",1,1,1
"Mirlet7a-1",1,1,1
"Mobp",1,1,1
"Mogat1",1,1,1
"Morn3",1,1,1
"Mpo",1,1,1
"Mroh2a",1,1,1
"Mroh8",1,1,1
"Ms4a15",1,1,1
"Msh4",1,1,1
"Mst1",1,1,1
"Mstn",1,1,1
"Msx1as",1,1,1
"Mtl5",1,1,1
"Mtnr1a",1,1,1
"Musk",1,1,1
"Mybpc2",1,1,1
"Myct1",1,1,1
"Myl2",1,1,1
"Mylk4",1,1,1
"Myo15",1,1,1
"Myom3",1,1,1
"Myot",1,1,1
"Mzb1",1,1,1
"Nat8",1,1,1
"Ndst4",1,1,1
"Nek10",1,1,1
"Nfe2",1,1,1
"Nhlrc4",1,1,1
"Nkg7",1,1,1
"Nkx3-1",1,1,1
"Nlrp1c-ps",1,1,1
"Nlrp2",1,1,1
"Nlrp4f",1,1,1
"Nmur1",1,1,1
"Nos3",1,1,1
"Npbwr1",1,1,1
"Npc1l1",1,1,1
"Npm2",1,1,1
"Nps",1,1,1
"Npw",1,1,1
"Nr5a2",1,1,1
"Nrtn",1,1,1
"Nsg2",1,1,1
"Ntsr2",1,1,1
"Nuggc",1,1,1
"Nup62-il4i1",1,1,1
"Nxf7",1,1,1
"Nxnl1",1,1,1
"Oas1d",1,1,1
"Ocln",1,1,1
"Olfr1034",1,1,1
"Olfr110",1,1,1
"Olfr1290",1,1,1
"Olfr1383",1,1,1
"Olfr1393",1,1,1
"Olfr1417",1,1,1
"Olfr212",1,1,1
"Olfr456",1,1,1
"Olfr56",1,1,1
"Olfr91",1,1,1
"Olfr960",1,1,1
"Olfr961",1,1,1
"Onecut3",1,1,1
"Orm1",1,1,1
"Orm2",1,1,1
"Ostn",1,1,1
"Otoa",1,1,1
"Otogl",1,1,1
"Otor",1,1,1
"Otx1",1,1,1
"Oxct2a",1,1,1
"Oxct2b",1,1,1
"P2rx2",1,1,1
"P2ry10",1,1,1
"Padi3",1,1,1
"Pcdh8",1,1,1
"Pcdha7",1,1,1
"Pclo",1,1,1
"Pcp4",1,1,1
"Pcsk1n",1,1,1
"Pcsk2",1,1,1
"Pde6g",1,1,1
"Pdia2",1,1,1
"Pdzd3",1,1,1
"Pex5l",1,1,1
"Pglyrp3",1,1,1
"Pglyrp4",1,1,1
"Phactr3",1,1,1
"Pirt",1,1,1
"Pla2g5",1,1,1
"Plcxd3",1,1,1
"Plekhd1",1,1,1
"Pln",1,1,1
"Plvap",1,1,1
"Pnpla1",1,1,1
"Pou3f2",1,1,1
"Ppapdc1a",1,1,1
"Ppfia2",1,1,1
"Ppm1n",1,1,1
"Ppp1r32",1,1,1
"Ppp1r42",1,1,1
"Ppp2r2c",1,1,1
"Pramel4",1,1,1
"Pramel5",1,1,1
"Prg2",1,1,1
"Prl2c1",1,1,1
"Prl8a6",1,1,1
"Prm2",1,1,1
"Proc",1,1,1
"Prok2",1,1,1
"Prps1l1",1,1,1
"Prr15",1,1,1
"Prr15l",1,1,1
"Prr22",1,1,1
"Prrt1",1,1,1
"Prss2",1,1,1
"Prss50",1,1,1
"Psg28",1,1,1
"Pspn",1,1,1
"Ptchd3",1,1,1
"Ptprt",1,1,1
"R3hdml",1,1,1
"Rab25",1,1,1
"Rab33a",1,1,1
"Rab42",1,1,1
"Rab9b",1,1,1
"Rad51ap2",1,1,1
"Rasgef1a",1,1,1
"Rbp7",1,1,1
"Rbpjl",1,1,1
"Reg3a",1,1,1
"Reg3b",1,1,1
"Retn",1,1,1
"Rfx4",1,1,1
"Rfx8",1,1,1
"Rgsl1",1,1,1
"Rhox2d",1,1,1
"Rhox8",1,1,1
"Rims3",1,1,1
"Rims4",1,1,1
"Rnf208",1,1,1
"Rnf39",1,1,1
"Robo3",1,1,1
"Rprml",1,1,1
"Rsc1a1",1,1,1
"Rsph4a",1,1,1
"Rxfp4",1,1,1
"S100z",1,1,1
"Samd12",1,1,1
"Scg5",1,1,1
"Scgb1b30",1,1,1
"Scgb1c1",1,1,1
"Scgb3a1",1,1,1
"Scn5a",1,1,1
"Scn8a",1,1,1
"Scrg1",1,1,1
"Sct",1,1,1
"Sec14l4",1,1,1
"Serpina3b",1,1,1
"Sfrp5",1,1,1
"Sgcg",1,1,1
"Sh2d4b",1,1,1
"Siah3",1,1,1
"Sidt1",1,1,1
"Siglech",1,1,1
"Skint7",1,1,1
"Skor1",1,1,1
"Skor2",1,1,1
"Sla2",1,1,1
"Slain1",1,1,1
"Slc14a2",1,1,1
"Slc16a14",1,1,1
"Slc16a8",1,1,1
"Slc25a18",1,1,1
"Slc25a41",1,1,1
"Slc25a48",1,1,1
"Slc28a1",1,1,1
"Slc35f2",1,1,1
"Slc44a4",1,1,1
"Slc44a5",1,1,1
"Slc5a1",1,1,1
"Slc5a4a",1,1,1
"Slc6a1",1,1,1
"Slc6a13",1,1,1
"Slc6a19",1,1,1
"Slc6a5",1,1,1
"Slc7a10",1,1,1
"Slc9a7",1,1,1
"Slco1a4",1,1,1
"Slco1b2",1,1,1
"Slfn1",1,1,1
"Slfn14-ps",1,1,1
"Slfnl1",1,1,1
"Slitrk4",1,1,1
"Smc1b",1,1,1
"Smyd1",1,1,1
"Snord11",1,1,1
"Snord33",1,1,1
"Snord64",1,1,1
"Sntg1",1,1,1
"Sorcs3",1,1,1
"Sowahd",1,1,1
"Sox2ot",1,1,1
"Spaca5",1,1,1
"Spata20",1,1,1
"Spata31d1b",1,1,1
"Spata32",1,1,1
"Spats1",1,1,1
"Spem1",1,1,1
"Spink5",1,1,1
"Spn-ps",1,1,1
"Sprr2g",1,1,1
"Sstr3",1,1,1
"Ssxb3",1,1,1
"Ssxb5",1,1,1
"St8sia3",1,1,1
"Stfa3",1,1,1
"Stmnd1",1,1,1
"Stx1b",1,1,1
"Svs5",1,1,1
"Syndig1l",1,1,1
"T",1,1,1
"Tacr2",1,1,1
"Tal2",1,1,1
"Tbata",1,1,1
"Tbrg3",1,1,1
"Tbx6",1,1,1
"Tceal7",1,1,1
"Tcf15",1,1,1
"Tcf23",1,1,1
"Tdg",1,1,1
"Tdo2",1,1,1
"Tdrd5",1,1,1
"Tdrd9",1,1,1
"Tecrl",1,1,1
"Tex19.1",1,1,1
"Tex19.2",1,1,1
"Tex40",1,1,1
"Tgm3",1,1,1
"Tgm7",1,1,1
"Thpo",1,1,1
"Timd4",1,1,1
"Timp4",1,1,1
"Tlr12",1,1,1
"Tm4sf4",1,1,1
"Tmc2",1,1,1
"Tmed6",1,1,1
"Tmem125",1,1,1
"Tmem130",1,1,1
"Tmem184a",1,1,1
"Tmem212",1,1,1
"Tmem235",1,1,1
"Tmem239",1,1,1
"Tmem28",1,1,1
"Tmem92",1,1,1
"Tmprss11d",1,1,1
"Tmsb15a",1,1,1
"Tnk1",1,1,1
"Tph2",1,1,1
"Trank1",1,1,1
"Trim43c",1,1,1
"Trim50",1,1,1
"Tsks",1,1,1
"Tssk1",1,1,1
"Tsx",1,1,1
"Tubal3",1,1,1
"Tulp2",1,1,1
"Tyms-ps",1,1,1
"Tyrp1",1,1,1
"Ubd",1,1,1
"Ube2d2b",1,1,1
"Ube2u",1,1,1
"Uox",1,1,1
"Ush2a",1,1,1
"Ushbp1",1,1,1
"Usp26",1,1,1
"Vaultrc5",1,1,1
"Vgll2",1,1,1
"Vil1",1,1,1
"Vmn1r21",1,1,1
"Vmn1r32",1,1,1
"Vmn1r4",1,1,1
"Vmn1r51",1,1,1
"Vmn2r18",1,1,1
"Vmn2r78",1,1,1
"Vpreb1",1,1,1
"Vpreb2",1,1,1
"Vpreb3",1,1,1
"Vsig2",1,1,1
"Vsig8",1,1,1
"Vtcn1",1,1,1
"Vwde",1,1,1
"Wbscr28",1,1,1
"Wdr27",1,1,1
"Wdr52",1,1,1
"Wfdc12",1,1,1
"Wfdc15a",1,1,1
"Wfdc3",1,1,1
"Wnt6",1,1,1
"Wnt7b",1,1,1
"Wnt8a",1,1,1
"Zan",1,1,1
"Zcchc16",1,1,1
"Zfp352",1,1,1
"Zfp42",1,1,1
"Zfp819",1,1,1
"Zpbp2",1,1,1
"0610005C13Rik",2,2,2
"0610040F04Rik",2,2,2
"1600010M07Rik",2,2,2
"1700001L19Rik",2,2,2
"1700001P01Rik",2,2,2
"1700008F21Rik",2,2,2
"1700011L22Rik",2,2,2
"1700019B03Rik",2,1,2
"1700027I24Rik",2,2,2
"1700028I16Rik",2,2,2
"1700040N02Rik",2,2,2
"1700071K01Rik",2,2,2
"1700092M07Rik",2,2,2
"1700110I01Rik",2,2,2
"1700119H24Rik",2,1,2
"1810020O05Rik",2,2,2
"2010009K17Rik",2,2,2
"2210417K05Rik",2,2,2
"2310015B20Rik",2,2,2
"2600006L11Rik",2,2,2
"2700070H01Rik",2,2,2
"2810405F15Rik",2,2,2
"2810429I04Rik",2,2,2
"2900092D14Rik",2,2,2
"3110099E03Rik",2,2,2
"4921507L20Rik",2,2,2
"4921517D22Rik",2,2,2
"4921525O09Rik",2,2,2
"4922501L14Rik",2,2,2
"4930413F20Rik",2,2,2
"4930430D24Rik",2,2,2
"4930431P03Rik",2,2,2
"4930444P10Rik",2,2,2
"4930465K10Rik",2,2,2
"4930474M22Rik",2,2,2
"4930500J02Rik",2,2,2
"4930503B20Rik",2,2,2
"4930524L23Rik",2,2,2
"4930578M01Rik",2,1,2
"4931406B18Rik",2,2,2
"4931440L10Rik",2,2,2
"4933406G16Rik",2,2,2
"4933424G05Rik",2,2,2
"4933424G06Rik",2,2,2
"4933427D06Rik",2,2,2
"4933433H22Rik",2,2,2
"4933439K11Rik",2,2,2
"5031426D15Rik",2,2,2
"5430437J10Rik",2,2,2
"5730457N03Rik",2,2,2
"6030407O03Rik",2,2,2
"9230105E05Rik",2,2,2
"9330111N05Rik",2,2,2
"9430060I03Rik",2,2,2
"A230073K19Rik",2,2,2
"A330023F24Rik",2,2,2
"A330040F15Rik",2,2,2
"A330048O09Rik",2,2,2
"A430035B10Rik",2,2,2
"A430071A18Rik",2,2,2
"A430092G05Rik",2,2,2
"A630023A22Rik",2,2,2
"A730046J19Rik",2,2,2
"A830018L16Rik",2,2,2
"A930017M01Rik",2,2,2
"Abca12",2,2,2
"Ablim2",2,2,2
"Acsbg2",2,2,2
"Actn2",2,2,2
"Adam21",2,2,2
"Adipoq",2,2,2
"Adprhl1",2,2,2
"AF366264",2,2,2
"Agbl4",2,2,2
"Agrp",2,2,2
"Agxt",2,2,2
"AI118078",2,2,2
"AI182371",2,2,2
"AI463170",2,2,2
"AI593442",2,2,2
"Aknad1",2,2,2
"Akr1c18",2,2,2
"Aldob",2,2,2
"Amica1",2,2,2
"Ampd1",2,2,2
"Anxa13",2,2,2
"Apoa2",2,2,2
"Apob",2,2,2
"Apof",2,2,2
"Apol7d",2,2,2
"Aqp4",2,2,2
