"","V1","V2","V3"
"Arid3c",1,1,1
"Arl13a",1,1,1
"Arl14epl",1,1,1
"Asb12",1,1,1
"Asgr1",1,1,1
"Asprv1",1,1,1
"Atp1a4",1,1,1
"Atp6v0c",1,1,1
"Atp8b5",1,1,1
"AU019990",1,1,1
"AU021092",1,1,1
"B230206H07Rik",1,1,1
"B230209E15Rik",1,1,1
"B230378P21Rik",1,1,1
"B830017H08Rik",1,1,1
"Baat",1,1,1
"Bai3",1,1,1
"Barhl1",1,1,1
"Barhl2",1,1,1
"BC016579",1,1,1
"BC018473",1,1,1
"BC021614",1,1,1
"BC024582",1,1,1
"BC030500",1,1,1
"BC035044",1,1,1
"BC049352",1,1,1
"BC051019",1,1,1
"BC064078",1,1,1
"BC089597",1,1,1
"BC094916",1,1,1
"Bcas1",1,1,1
"Bcl2a1c",1,1,1
"Bcl2l14",1,1,1
"Bglap",1,1,1
"Blk",1,1,1
"Bmp15",1,1,1
"Bmp7",1,1,1
"Boll",1,1,1
"Bpifb9b",1,1,1
"Bpifc",1,1,1
"Brsk2",1,1,1
"Btg4",1,1,1
"Btla",1,1,1
"Btn1a1",1,1,1
"Btnl2",1,1,1
"C130026L21Rik",1,1,1
"C130060C02Rik",1,1,1
"C1ql2",1,1,1
"C2cd4a",1,1,1
"C2cd4d",1,1,1
"C330013F16Rik",1,1,1
"C330024C12Rik",1,1,1
"C730002L08Rik",1,1,1
"C87198",1,1,1
"Cabp4",1,1,1
"Cacna1f",1,1,1
"Cacna1s",1,1,1
"Cacng1",1,1,1
"Cacng4",1,1,1
"Cacng6",1,1,1
"Caln1",1,1,1
"Camkv",1,1,1
"Catsper3",1,1,1
"Cbln2",1,1,1
"Ccdc11",1,1,1
"Ccdc154",1,1,1
"Ccdc155",1,1,1
"Ccdc170",1,1,1
"Ccdc175",1,1,1
"Ccdc42b",1,1,1
"Ccdc60",1,1,1
"Ccdc67",1,1,1
"Ccr4",1,1,1
"Cd164l2",1,1,1
"Cd5l",1,1,1
"Cd79b",1,1,1
"Cd96",1,1,1
"Cdh16",1,1,1
"Cdh20",1,1,1
"Cdh22",1,1,1
"Ceacam16",1,1,1
"Ceacam18",1,1,1
"Ceacam20",1,1,1
"Celf6",1,1,1
"Chdh",1,1,1
"Chga",1,1,1
"Chit1",1,1,1
"Chrna2",1,1,1
"Chrna4",1,1,1
"Chrna5",1,1,1
"Cib4",1,1,1
"Cldn26",1,1,1
"Cldn4",1,1,1
"Cldn9",1,1,1
"Clgn",1,1,1
"Clrn1",1,1,1
"Cma1",1,1,1
"Cml3",1,1,1
"Cnga3",1,1,1
"Cntf",1,1,1
"Cntn6",1,1,1
"Cntnap2",1,1,1
"Cort",1,1,1
"Cpa3",1,1,1
"Cpb2",1,1,1
"Cplx4",1,1,1
"Crhr1",1,1,1
"Crtac1",1,1,1
"Cryba2",1,1,1
"Cryba4",1,1,1
"Csf2",1,1,1
"Csnka2ip",1,1,1
"Csrp3",1,1,1
"Ctf2",1,1,1
"Ctxn3",1,1,1
"Cyct",1,1,1
"Cyp1a2",1,1,1
"Cyp24a1",1,1,1
"Cyp2ab1",1,1,1
"Cyp2d11",1,1,1
"Cyp2f2",1,1,1
"Cyp2j13",1,1,1
"Cyp4a10",1,1,1
"Cyp4a31",1,1,1
"D1Pas1",1,1,1
"D330022K07Rik",1,1,1
"D630045M09Rik",1,1,1
"D830046C22Rik",1,1,1
"D930020B18Rik",1,1,1
"Ddo",1,1,1
"Defb1",1,1,1
"Dgkb",1,1,1
"Dleu7",1,1,1
"Dlgap2",1,1,1
"Dlx1as",1,1,1
"Dlx6as1",1,1,1
"Dnahc11",1,1,1
"Dnahc5",1,1,1
"Dnahc9",1,1,1
"Dnajb13",1,1,1
"Dnajc5b",1,1,1
"Dnajc6",1,1,1
"DQ267101",1,1,1
"Drd5",1,1,1
"Dsg3",1,1,1
"Duox2",1,1,1
"Dupd1",1,1,1
"Dydc1",1,1,1
"Dyrk4",1,1,1
"E130018N17Rik",1,1,1
"E130309F12Rik",1,1,1
"E230029C05Rik",1,1,1
"E330034G19Rik",1,1,1
"E430016F16Rik",1,1,1
"Edaradd",1,1,1
"Eddm3b",1,1,1
"Efhc2",1,1,1
"Egr4",1,1,1
"Elovl3",1,1,1
"Epcam",1,1,1
"Epgn",1,1,1
"Epha10",1,1,1
"Ephb1",1,1,1
"Erich2",1,1,1
"Esrrb",1,1,1
"Etnk2",1,1,1
"Extl1",1,1,1
"F2",1,1,1
"F9",1,1,1
"Faah",1,1,1
"Fam124b",1,1,1
"Fam135b",1,1,1
"Fam154a",1,1,1
"Fam159a",1,1,1
"Fam159b",1,1,1
"Fam179a",1,1,1
"Fam187a",1,1,1
"Fam46d",1,1,1
"Fam71d",1,1,1
"Fam83e",1,1,1
"Fat2",1,1,1
"Fbp2",1,1,1
"Fbxw14",1,1,1
"Fbxw28",1,1,1
"Fcrl5",1,1,1
"Fcrl6",1,1,1
"Fer1l4",1,1,1
"Ffar4",1,1,1
"Fgf17",1,1,1
"Fgf3",1,1,1
"Fgf8",1,1,1
"Fgfbp1",1,1,1
"Fgfr4",1,1,1
"Fhad1",1,1,1
"Fmo4",1,1,1
"Fmo6",1,1,1
"Fmr1nb",1,1,1
"Foxa2",1,1,1
"Foxh1",1,1,1
"Frem3",1,1,1
"Fscn3",1,1,1
"Fxyd7",1,1,1
"Fzd10",1,1,1
"Gabbr2",1,1,1
"Gabrg1",1,1,1
"Gcg",1,1,1
"Gcgr",1,1,1
"Ghrh",1,1,1
"Ghrl",1,1,1
"Gif",1,1,1
"Gja10",1,1,1
"Glra3",1,1,1
"Glra4",1,1,1
"Gm10220",1,1,1
"Gm10406",1,1,1
"Gm10714",1,1,1
"Gm1078",1,1,1
"Gm10789",1,1,1
"Gm1082",1,1,1
"Gm11201",1,1,1
"Gm11202",1,1,1
"Gm1123",1,1,1
"Gm1141",1,1,1
"Gm11747",1,1,1
"Gm11961",1,1,1
"Gm12191",1,1,1
"Gm12238",1,1,1
"Gm12295",1,1,1
"Gm12695",1,1,1
"Gm13037",1,1,1
"Gm13083",1,1,1
"Gm13272",1,1,1
"Gm13288",1,1,1
"Gm13497",1,1,1
"Gm13544",1,1,1
"Gm13547",1,1,1
"Gm13718",1,1,1
"Gm13939",1,1,1
"Gm14015",1,1,1
"Gm14085",1,1,1
"Gm14139",1,1,1
"Gm14548",1,1,1
"Gm14812",1,1,1
"Gm15070",1,1,1
"Gm15328",1,1,1
"Gm15471",1,1,1
"Gm16157",1,1,1
"Gm16523",1,1,1
"Gm16532",1,1,1
"Gm16863",1,1,1
"Gm1720",1,1,1
"Gm17384",1,1,1
"Gm17745",1,1,1
"Gm17746",1,1,1
"Gm19277",1,1,1
"Gm19395",1,1,1
"Gm19424",1,1,1
"Gm19461",1,1,1
"Gm19583",1,1,1
"Gm19689",1,1,1
"Gm20139",1,1,1
"Gm20594",1,1,1
"Gm3558",1,1,1
"Gm3696",1,1,1
"Gm4477",1,1,1
"Gm4489",1,1,1
"Gm5086",1,1,1
"Gm5105",1,1,1
"Gm5127",1,1,1
"Gm5177",1,1,1
"Gm5483",1,1,1
"Gm5640",1,1,1
"Gm5741",1,1,1
"Gm5796",1,1,1
"Gm5833",1,1,1
"Gm5936",1,1,1
"Gm5941",1,1,1
"Gm6034",1,1,1
"Gm6116",1,1,1
"Gm6249",1,1,1
"Gm6289",1,1,1
"Gm6592",1,1,1
"Gm7904",1,1,1
"Gm805",1,1,1
"Gm8363",1,1,1
"Gm8979",1,1,1
"Gm9199",1,1,1
"Gm973",1,1,1
"Gm9839",1,1,1
"Gm9895",1,1,1
"Gm9920",1,1,1
"Gnat1",1,1,1
"Gnmt",1,1,1
"Gpr128",1,1,1
"Gpr150",1,1,1
"Gpr174",1,1,1
"Gpr18",1,1,1
"Gpr21",1,1,1
"Gpr37",1,1,1
"Gpr52",1,1,1
"Gpr55",1,1,1
"Gpr83",1,1,1
"Gpr87",1,1,1
"Gprc6a",1,1,1
"Grap2",1,1,1
"Grhl2",1,1,1
"Grin2b",1,1,1
"Grm3",1,1,1
"Gsdmc2",1,1,1
"Gsdmc3",1,1,1
"Gsdmc4",1,1,1
"Gsg1l",1,1,1
"Gucy2f",1,1,1
"Gzmb",1,1,1
"H2-Oa",1,1,1
"Hao2",1,1,1
"Hapln2",1,1,1
"Hbb-bh1",1,1,1
"Hcrt",1,1,1
"Heatr8",1,1,1
"Hepacam2",1,1,1
"Hephl1",1,1,1
"Hes5",1,1,1
"Hhatl",1,1,1
"Hif3a",1,1,1
"Hist1h2bp",1,1,1
"Hist1h3a",1,1,1
"Hist1h4c",1,1,1
"Hist2h4",1,1,1
"Hist3h2bb-ps",1,1,1
"Hnf4g",1,1,1
"Hormad2",1,1,1
"Hrk",1,1,1
"Hsd3b3",1,1,1
"Hsh2d",1,1,1
"Htr3b",1,1,1
"Htr5b",1,1,1
"Hyal6",1,1,1
"I730028E13Rik",1,1,1
"Ido1",1,1,1
"Ifi44l",1,1,1
"Ifnb1",1,1,1
"Ifnlr1",1,1,1
"Igfbpl1",1,1,1
"Igsf21",1,1,1
"Igsf5",1,1,1
"Il10",1,1,1
"Il12a",1,1,1
"Il17c",1,1,1
"Il17f",1,1,1
"Il17re",1,1,1
"Il1rapl1",1,1,1
"Il4",1,1,1
"Ildr1",1,1,1
"Ina",1,1,1
"Inmt",1,1,1
"Irf4",1,1,1
"Irg1",1,1,1
"Irgc1",1,1,1
"Isx",1,1,1
"Itgb6",1,1,1
"Itih4",1,1,1
"Izumo1",1,1,1
"Kcna7",1,1,1
"Kcnc4",1,1,1
"Kcne2",1,1,1
"Kcnj13",1,1,1
"Kcnk15",1,1,1
"Kcnq1",1,1,1
"Kcns2",1,1,1
"Kctd19",1,1,1
"Klhl31",1,1,1
"Klhl40",1,1,1
"Klkb1",1,1,1
"Klra18",1,1,1
"Klra2",1,1,1
"Kprp",1,1,1
"Kremen2",1,1,1
"Krt25",1,1,1
"Krt28",1,1,1
"Krt5",1,1,1
"Krt83",1,1,1
"L1td1",1,1,1
"Lbx2",1,1,1
"Lce1a2",1,1,1
"Lce1b",1,1,1
"Lce1c",1,1,1
"Lct",1,1,1
"Ldlrad1",1,1,1
"Lect1",1,1,1
"Lim2",1,1,1
"Lipc",1,1,1
"Lrfn2",1,1,1
"Lrfn5",1,1,1
"Lrg1",1,1,1
"Lrrc26",1,1,1
"Lrrc34",1,1,1
"Lrrc43",1,1,1
"Lrrc66",1,1,1
"Lrrc69",1,1,1
"Lsamp",1,1,1
"Ltk",1,1,1
"Ly6f",1,1,1
"Ly6g6f",1,1,1
"Lyzl4",1,1,1
"Mageb18",1,1,1
"Mak",1,1,1
"Mal",1,1,1
"March10",1,1,1
"March4",1,1,1
"Marveld3",1,1,1
"Mas1",1,1,1
"Mb",1,1,1
"Mbd3l2",1,1,1
"Mc4r",1,1,1
"Mc5r",1,1,1
"Mcpt1",1,1,1
"Meiob",1,1,1
"Mgat4c",1,1,1
"Mia",1,1,1
"Mip",1,1,1
"Mir103-2",1,1,1
"Mir10a",1,1,1
"Mir1249",1,1,1
"Mir130a",1,1,1
"Mir130b",1,1,1
"Mir132",1,1,1
"Mir140",1,1,1
"Mir18",1,1,1
"Mir1894",1,1,1
"Mir1929",1,1,1
"Mir1932",1,1,1
"Mir1934",1,1,1
"Mir1964",1,1,1
"Mir1981",1,1,1
"Mir212",1,1,1
"Mir224",1,1,1
"Mir23a",1,1,1
"Mir2861",1,1,1
"Mir3062",1,1,1
"Mir3068",1,1,1
"Mir3070a",1,1,1
"Mir3097",1,1,1
"Mir30c-1",1,1,1
"Mir3102",1,1,1
"Mir3109",1,1,1
"Mir331",1,1,1
"Mir343",1,1,1
"Mir3474",1,1,1
"Mir34a",1,1,1
"Mir365-1",1,1,1
"Mir365-2",1,1,1
"Mir367",1,1,1
"Mir374",1,1,1
"Mir421",1,1,1
"Mir467f",1,1,1
"Mir5098",1,1,1
"Mir5119",1,1,1
"Mir5132",1,1,1
"Mir5135",1,1,1
"Mir666",1,1,1
"Mir674",1,1,1
"Mir679",1,1,1
"Mir692-1",1,1,1
"Mir698",1,1,1
"Mir700",1,1,1
"Mir706",1,1,1
"Mir758",1,1,1
"Mirlet7f-1",1,1,1
"Mlana",1,1,1
"Mmp1a",1,1,1
"Mmp24",1,1,1
"Mog",1,1,1
"Mospd4",1,1,1
"Mrap",1,1,1
"Mrgprb1",1,1,1
"Mrgprh",1,1,1
"Ms4a4b",1,1,1
"Mst1",1,1,1
"Msx1as",1,1,1
"Muc15",1,1,1
"Mybpc3",1,1,1
"Myh15",1,1,1
"Myh3",1,1,1
"Myh4",1,1,1
"Myl1",1,1,1
"Myl2",1,1,1
"Myoz1",1,1,1
"Mypn",1,1,1
"Ncmap",1,1,1
"Necab2",1,1,1
"Nefl",1,1,1
"Nek5",1,1,1
"Nlrp2",1,1,1
"Nmbr",1,1,1
"Nos2",1,1,1
"Npb",1,1,1
"Npbwr1",1,1,1
"Npc1l1",1,1,1
"Nphs2",1,1,1
"Npvf",1,1,1
"Nr1h4",1,1,1
"Nr1h5",1,1,1
"Nr1i2",1,1,1
"Nrn1l",1,1,1
"Nxnl1",1,1,1
"Nxpe2",1,1,1
"Oit1",1,1,1
"Olfr101",1,1,1
"Olfr1290",1,1,1
"Olfr1372-ps1",1,1,1
"Olfr1418",1,1,1
"Olfr16",1,1,1
"Olfr239",1,1,1
"Olfr55",1,1,1
"Olfr856-ps1",1,1,1
"Olfr878",1,1,1
"Olfr91",1,1,1
"Olfr92",1,1,1
"Olfr93",1,1,1
"Olfr986",1,1,1
"Olfr992",1,1,1
"Onecut1",1,1,1
"Opn5",1,1,1
"Oprk1",1,1,1
"Orm2",1,1,1
"Otc",1,1,1
"Otog",1,1,1
"Otop3",1,1,1
"Oxct2a",1,1,1
"P2ry4",1,1,1
"Padi3",1,1,1
"Pak6",1,1,1
"Panx2",1,1,1
"Paqr9",1,1,1
"Pate2",1,1,1
"Pax6",1,1,1
"Pcdh12",1,1,1
"Pcdha8",1,1,1
"Pck1",1,1,1
"Pcnxl2",1,1,1
"Pcsk1",1,1,1
"Pcsk2",1,1,1
"Pdc",1,1,1
"Pdcd1lg2",1,1,1
"Pde6b",1,1,1
"Pde6g",1,1,1
"Pex5l",1,1,1
"Pglyrp1",1,1,1
"Phactr3",1,1,1
"Phlda2",1,1,1
"Phox2a",1,1,1
"Pinc",1,1,1
"Pinlyp",1,1,1
"Pirt",1,1,1
"Pitpnm3",1,1,1
"Pkd1l2",1,1,1
"Pkhd1l1",1,1,1
"Pla2g12b",1,1,1
"Pla2g5",1,1,1
"Plcxd3",1,1,1
"Pldi",1,1,1
"Plk5",1,1,1
"Pln",1,1,1
"Pls1",1,1,1
"Pnma3",1,1,1
"Pou2f3",1,1,1
"Pou5f2",1,1,1
"Ppfia2",1,1,1
"Ppp1r32",1,1,1
"Ppp1r3a",1,1,1
"Ppp3r2",1,1,1
"Prap1",1,1,1
"Prf1",1,1,1
"Prkcq",1,1,1
"Prl2c1",1,1,1
"Prl7a1",1,1,1
"Prm2",1,1,1
"Prmt8",1,1,1
"Prop1",1,1,1
"Prr15l",1,1,1
"Prrt1",1,1,1
"Prss57",1,1,1
"Prtn3",1,1,1
"Psapl1",1,1,1
"Psg18",1,1,1
"Psg22",1,1,1
"Psg25",1,1,1
"Ptprcap",1,1,1
"Ptprn2",1,1,1
"Pxt1",1,1,1
"Rab25",1,1,1
"Rab44",1,1,1
"Ranbp3l",1,1,1
"Rasal1",1,1,1
"Rbp7",1,1,1
"Rdh16",1,1,1
"Reg3a",1,1,1
"Reg3b",1,1,1
"Retn",1,1,1
"Retnlg",1,1,1
"Rfpl3s",1,1,1
"Rgsl1",1,1,1
"Rhov",1,1,1
"Rimbp3",1,1,1
"Rims3",1,1,1
"Rlbp1",1,1,1
"Rln1",1,1,1
"Rmnd1",1,1,1
"Rnf112",1,1,1
"Rnf183",1,1,1
"Rnf39",1,1,1
"Rprml",1,1,1
"Rsc1a1",1,1,1
"Rtp2",1,1,1
"Rxfp4",1,1,1
"S100a5",1,1,1
"S1pr4",1,1,1
"Sag",1,1,1
"Sapcd1",1,1,1
"Scarna8",1,1,1
"Sctr",1,1,1
"Sel1l2",1,1,1
"Serpina1e",1,1,1
"Serpina3k",1,1,1
"Serpina3m",1,1,1
"Serpina6",1,1,1
"Serpina9",1,1,1
"Serpinb12",1,1,1
"Serpinb6e",1,1,1
"Serpinb7",1,1,1
"Serpinc1",1,1,1
"Serpinf2",1,1,1
"Sez6l",1,1,1
"Sfrp5",1,1,1
"Sftpb",1,1,1
"Sftpc",1,1,1
"Sgcg",1,1,1
"Sh2d4b",1,1,1
"Shh",1,1,1
"Shisa9",1,1,1
"Six3",1,1,1
"Skint3",1,1,1
"Sla2",1,1,1
"Slc10a2",1,1,1
"Slc10a5",1,1,1
"Slc13a4",1,1,1
"Slc15a1",1,1,1
"Slc17a1",1,1,1
"Slc17a6",1,1,1
"Slc22a1",1,1,1
"Slc24a1",1,1,1
"Slc25a2",1,1,1
"Slc25a48",1,1,1
"Slc27a5",1,1,1
"Slc35f2",1,1,1
"Slc39a4",1,1,1
"Slc44a4",1,1,1
"Slc4a5",1,1,1
"Slc4a9",1,1,1
"Slc51a",1,1,1
"Slc5a1",1,1,1
"Slc5a11",1,1,1
"Slc5a2",1,1,1
"Slc5a4b",1,1,1
"Slc6a3",1,1,1
"Slc9a2",1,1,1
"Slc9b1",1,1,1
"Slco1c1",1,1,1
"Slfn1",1,1,1
"Slitrk1",1,1,1
"Smim5",1,1,1
"Smpx",1,1,1
"Snora30",1,1,1
"Snora47",1,1,1
"Snord110",1,1,1
"Snord111",1,1,1
"Snord15a",1,1,1
"Snord55",1,1,1
"Snord64",1,1,1
"Snord66",1,1,1
"Snord85",1,1,1
"Snx31",1,1,1
"Sohlh2",1,1,1
"Sostdc1",1,1,1
"Sowahb",1,1,1
"Sox18",1,1,1
"Sox2ot",1,1,1
"Spata20",1,1,1
"Spata25",1,1,1
"Spata31d1c",1,1,1
"Spata32",1,1,1
"Speer4a",1,1,1
"Spef2",1,1,1
"Spem1",1,1,1
"Spink4",1,1,1
"Spink5",1,1,1
"Spink8",1,1,1
"Spn-ps",1,1,1
"Spo11",1,1,1
"Sprr2d",1,1,1
"Srpk3",1,1,1
"Sst",1,1,1
"St18",1,1,1
"St8sia3",1,1,1
"Stpg1",1,1,1
"Stra6",1,1,1
"Strc",1,1,1
"Stx19",1,1,1
"Sult1a1",1,1,1
"Sult1e1",1,1,1
"Synb",1,1,1
"Sytl3",1,1,1
"Taar2",1,1,1
"Tarm1",1,1,1
"Tbc1d21",1,1,1
"Tbrg3",1,1,1
"Tbx22",1,1,1
"Tcap",1,1,1
"Tceal7",1,1,1
"Tcf23",1,1,1
"Tdg",1,1,1
"Tescl",1,1,1
"Tex19.1",1,1,1
"Tex38",1,1,1
"Th",1,1,1
"Tjp3",1,1,1
"Tm4sf20",1,1,1
"Tm4sf5",1,1,1
"Tmem130",1,1,1
"Tmem139",1,1,1
"Tmem211",1,1,1
"Tmem217",1,1,1
"Tmem239",1,1,1
"Tmem30c",1,1,1
"Tmigd1",1,1,1
"Tmprss11bnl",1,1,1
"Tmprss5",1,1,1
"Tnfsf4",1,1,1
"Tnk1",1,1,1
"Tnr",1,1,1
"Tpte",1,1,1
"Trdn",1,1,1
"Trim30e-ps1",1,1,1
"Trp73",1,1,1
"Trpa1",1,1,1
"Trpv6",1,1,1
"Tshb",1,1,1
"Tsnaxip1",1,1,1
"Tspan1",1,1,1
"Ttc22",1,1,1
"Ttc34",1,1,1
"Ttc36",1,1,1
"Ttc39d",1,1,1
"Ttll9",1,1,1
"Tuba3b",1,1,1
"Tulp2",1,1,1
"U90926",1,1,1
"Ubtfl1",1,1,1
"Ucma",1,1,1
"Unc80",1,1,1
"Uox",1,1,1
"Upk3bl",1,1,1
"Upp2",1,1,1
"Ush2a",1,1,1
"Ushbp1",1,1,1
"Usp26",1,1,1
"Usp44",1,1,1
"Vmn1r32",1,1,1
"Vmn2r11",1,1,1
"Vmn2r13",1,1,1
"Vmn2r14",1,1,1
"Vmn2r15",1,1,1
"Vmn2r79",1,1,1
"Vsig8",1,1,1
"Vtcn1",1,1,1
"Vwa2",1,1,1
"Wdr65",1,1,1
"Wdr69",1,1,1
"Wnt1",1,1,1
"Yipf7",1,1,1
"Zbbx",1,1,1
"Zcchc16",1,1,1
"Zfp352",1,1,1
"Zfp42",1,1,1
"Zfp541",1,1,1
"Zfp804b",1,1,1
"Zfy1",1,1,1
"Zmat4",1,1,1
"Zmynd12",1,1,1
"Zp3",1,1,1
"Zp3r",1,1,1
"Zscan10",1,1,1
"Zscan5b",1,1,1
"Zswim5",1,1,1
"0610038L08Rik",2,2,2
"1600002D24Rik",2,2,2
"1600014C23Rik",2,2,2
"1600023N17Rik",2,2,2
"1700003M02Rik",2,2,2
"1700007K09Rik",2,2,2
"1700013F07Rik",2,2,2
"1700016H13Rik",2,2,2
"1700016K19Rik",2,2,2
"1700018L02Rik",2,2,2
"1700020A23Rik",2,2,2
"1700034P13Rik",2,2,2
"1700108F19Rik",2,2,2
"1700110I01Rik",2,2,2
"1700120C14Rik",2,2,2
"1700128F08Rik",2,2,2
"1810064F22Rik",2,2,2
"1810065E05Rik",2,2,2
"2010005H15Rik",2,2,2
"2010016I18Rik",2,2,2
"2010107G12Rik",2,2,2
"2210039B01Rik",2,2,2
"2610027K06Rik",2,2,2
"2610035F20Rik",2,2,2
"2700070H01Rik",2,2,2
"2810459M11Rik",2,2,2
"2900055J20Rik",2,2,2
"3110035E14Rik",2,2,2
"4833417C18Rik",2,2,2
"4930451C15Rik",2,2,2
"4930479D17Rik",2,2,2
"4930509E16Rik",2,2,2
"4930550L24Rik",2,2,2
"4930555G01Rik",2,2,2
"4930562F07Rik",2,2,2
"4931406B18Rik",2,2,2
"4931440J10Rik",2,2,2
"4932438H23Rik",2,2,2
"4933402D24Rik",2,2,2
"4933405D12Rik",2,2,2
"4933405L10Rik",2,2,2
"4933406C10Rik",2,2,2
"4933407E24Rik",2,2,2
"4933408N05Rik",2,2,2
"4933411E08Rik",2,2,2
"4933412O06Rik",2,2,2
"4933424G06Rik",2,2,2
"4933432I09Rik",2,2,2
"5031425F14Rik",2,2,2
"5730522E02Rik",2,2,2
"5930412G12Rik",2,2,2
"5930438M14Rik",2,2,2
"6030408B16Rik",2,2,2
"8430403D17Rik",2,2,2
"9230105E05Rik",2,2,2
"9230112J17Rik",2,2,2
"A330048O09Rik",2,2,2
"A430088P11Rik",2,2,2
"A4gnt",2,2,2
"A930041C12Rik",2,2,2
"Aanat",2,2,2
"Abca12",2,2,2
"Abca13",2,2,2
"Abcb11",2,2,2
"Abcc6",2,2,2
"Acot12",2,2,2
"Acpt",2,2,2
"Actl7a",2,1,2
"Actl7b",2,2,2
"Adad1",2,2,2
"Adam32",2,2,2
"Adamts18",2,2,2
"Adcy8",2,2,2
"Adh4",2,2,2
"Agmo",2,2,2
"Agt",2,2,2
"Aifm3",2,2,2
"Alpk2",2,2,2
