"","V1","V2","V3"
"Ddo",1,1,1
"Defb3",1,1,1
"Defb48",1,1,1
"Dll4",1,1,1
"Dmrt1",1,1,1
"Dnahc7a",1,1,1
"Dnajb13",1,1,1
"Dntt",1,1,1
"Doxl2",1,1,1
"Dpf3",1,1,1
"DQ267101",1,1,1
"Drd5",1,1,1
"Dtx1",1,1,1
"Duoxa2",1,1,1
"Dydc2",1,1,1
"Dynlrb2",1,1,1
"E130003G02Rik",1,1,1
"E130008D07Rik",1,1,1
"E430016F16Rik",1,1,1
"Ear1",1,1,1
"Ecel1",1,1,1
"Edar",1,1,1
"Efcab8",1,1,1
"Efcab9",1,1,1
"Egr4",1,1,1
"Elavl3",1,1,1
"Emilin3",1,1,1
"Emr4",1,1,1
"Entpd8",1,1,1
"Eomes",1,1,1
"Epcam",1,1,1
"Epha10",1,1,1
"Ephb1",1,1,1
"Ephx4",1,1,1
"Esrrb",1,1,1
"Etnk2",1,1,1
"Evx2",1,1,1
"F9",1,1,1
"Fads6",1,1,1
"Faim2",1,1,1
"Fam124b",1,1,1
"Fam159a",1,1,1
"Fam163b",1,1,1
"Fam179a",1,1,1
"Fam187b",1,1,1
"Fam189a1",1,1,1
"Fam19a4",1,1,1
"Fam209",1,1,1
"Fam229a",1,1,1
"Fam26f",1,1,1
"Fbxw24",1,1,1
"Fbxw26",1,1,1
"Fcamr",1,1,1
"Fcho1",1,1,1
"Fcrl1",1,1,1
"Fcrlb",1,1,1
"Ffar4",1,1,1
"Fgf17",1,1,1
"Fgf4",1,1,1
"Fitm1",1,1,1
"Fmo3",1,1,1
"Fn3k",1,1,1
"Fnd3c2",1,1,1
"Foxb1",1,1,1
"Foxi2",1,1,1
"Foxn1",1,1,1
"Fstl5",1,1,1
"Fut7",1,1,1
"Fut9",1,1,1
"Fxyd7",1,1,1
"Gabbr2",1,1,1
"Gabrg3",1,1,1
"Ghrh",1,1,1
"Gimap8",1,1,1
"Gjd3",1,1,1
"Glra1",1,1,1
"Glyat",1,1,1
"Glyatl3",1,1,1
"Gm10220",1,1,1
"Gm10389",1,1,1
"Gm10408",1,1,1
"Gm10485",1,1,1
"Gm10532",1,1,1
"Gm10549",1,1,1
"Gm10640",1,1,1
"Gm11128",1,1,1
"Gm1123",1,1,1
"Gm11346",1,1,1
"Gm11351",1,1,1
"Gm11435",1,1,1
"Gm12295",1,1,1
"Gm12409",1,1,1
"Gm12839",1,1,1
"Gm13083",1,1,1
"Gm13102",1,1,1
"Gm13497",1,1,1
"Gm13544",1,1,1
"Gm13807",1,1,1
"Gm13939",1,1,1
"Gm14306",1,1,1
"Gm15070",1,1,1
"Gm16063",1,1,1
"Gm16065",1,1,1
"Gm16157",1,1,1
"Gm1720",1,1,1
"Gm17359",1,1,1
"Gm17455",1,1,1
"Gm17801",1,1,1
"Gm19299",1,1,1
"Gm19466",1,1,1
"Gm19510",1,1,1
"Gm1995",1,1,1
"Gm20139",1,1,1
"Gm20199",1,1,1
"Gm20556",1,1,1
"Gm20597",1,1,1
"Gm20743",1,1,1
"Gm20744",1,1,1
"Gm20751",1,1,1
"Gm2663",1,1,1
"Gm2721",1,1,1
"Gm3696",1,1,1
"Gm3776",1,1,1
"Gm410",1,1,1
"Gm4827",1,1,1
"Gm4952",1,1,1
"Gm5122",1,1,1
"Gm5127",1,1,1
"Gm5415",1,1,1
"Gm5544",1,1,1
"Gm5833",1,1,1
"Gm5934",1,1,1
"Gm5941",1,1,1
"Gm6116",1,1,1
"Gm6289",1,1,1
"Gm6484",1,1,1
"Gm6936",1,1,1
"Gm7092",1,1,1
"Gm765",1,1,1
"Gm8221",1,1,1
"Gm826",1,1,1
"Gm8363",1,1,1
"Gm872",1,1,1
"Gm889",1,1,1
"Gm9159",1,1,1
"Gm9758",1,1,1
"Gm9767",1,1,1
"Gnat3",1,1,1
"Gng13",1,1,1
"Gnmt",1,1,1
"Gp9",1,1,1
"Gpa33",1,1,1
"Gpc5",1,1,1
"Gpha2",1,1,1
"Gpr110",1,1,1
"Gpr21",1,1,1
"Gpr22",1,1,1
"Gpr45",1,1,1
"Gpr50",1,1,1
"Gpr87",1,1,1
"Gpr97",1,1,1
"Gprin2",1,1,1
"Grhl1",1,1,1
"Grin2b",1,1,1
"Grip2",1,1,1
"Grm4",1,1,1
"Gtf2a1l",1,1,1
"Gtsf1l",1,1,1
"Gzmb",1,1,1
"H2-Bl",1,1,1
"H2-M10.2",1,1,1
"H2-Ob",1,1,1
"H60c",1,1,1
"Hand1",1,1,1
"Hapln2",1,1,1
"Heatr8",1,1,1
"Henmt1",1,1,1
"Hepacam",1,1,1
"Hfm1",1,1,1
"Hhatl",1,1,1
"Hif3a",1,1,1
"Hist1h2af",1,1,1
"Hist1h2ah",1,1,1
"Hist1h2ak",1,1,1
"Hist1h2bm",1,1,1
"Hist1h3h",1,1,1
"Hist1h4b",1,1,1
"Hist1h4j",1,1,1
"Hist3h2ba",1,1,1
"Hnf1a",1,1,1
"Hnf1b",1,1,1
"Hnf4g",1,1,1
"Hrasls5",1,1,1
"Hs3st6",1,1,1
"Hsd17b13",1,1,1
"Hsd3b2",1,1,1
"Hsd3b6",1,1,1
"Hsf5",1,1,1
"Htr1d",1,1,1
"I730030J21Rik",1,1,1
"Icam2",1,1,1
"Icam4",1,1,1
"Ifi44l",1,1,1
"Ifitm7",1,1,1
"Igfn1",1,1,1
"Igsf21",1,1,1
"Igsf23",1,1,1
"Il17b",1,1,1
"Il17re",1,1,1
"Il19",1,1,1
"Il1f10",1,1,1
"Il1rapl2",1,1,1
"Il22ra1",1,1,1
"Il23a",1,1,1
"Il27",1,1,1
"Il5",1,1,1
"Insrr",1,1,1
"Iqca",1,1,1
"Itgb6",1,1,1
"Itpka",1,1,1
"Iyd",1,1,1
"Izumo1",1,1,1
"Kcna10",1,1,1
"Kcne2",1,1,1
"Kcnh4",1,1,1
"Kcnip2",1,1,1
"Kcnj11",1,1,1
"Kcnk15",1,1,1
"Kcnk7",1,1,1
"Kcnq1",1,1,1
"Kcnt1",1,1,1
"Kctd19",1,1,1
"Khdrbs2",1,1,1
"Kif4-ps",1,1,1
"Klhl1",1,1,1
"Klk9",1,1,1
"Klkb1",1,1,1
"Klrb1-ps1",1,1,1
"Kmo",1,1,1
"Kndc1",1,1,1
"Kprp",1,1,1
"Krt16",1,1,1
"Krt33a",1,1,1
"Krt42",1,1,1
"Krtap1-5",1,1,1
"Ksr2",1,1,1
"L3mbtl1",1,1,1
"Lce1g",1,1,1
"Lce1i",1,1,1
"Lce1m",1,1,1
"Lce3a",1,1,1
"Ldhal6b",1,1,1
"Lect1",1,1,1
"Lelp1",1,1,1
"Lemd1",1,1,1
"Lep",1,1,1
"Lgals6",1,1,1
"Lipm",1,1,1
"Lmod3",1,1,1
"Lrfn5",1,1,1
"Lrrc34",1,1,1
"Lrrc38",1,1,1
"Lrrc4b",1,1,1
"Lypd1",1,1,1
"Madcam1",1,1,1
"Mageb3",1,1,1
"Mak",1,1,1
"Mal",1,1,1
"Mall",1,1,1
"Marveld3",1,1,1
"Mas1",1,1,1
"Matn1",1,1,1
"Mcf2",1,1,1
"Mcin",1,1,1
"Mcpt4",1,1,1
"Meiob",1,1,1
"Mesp2",1,1,1
"Mgat4c",1,1,1
"Mgat5b",1,1,1
"Mill1",1,1,1
"Mir10a",1,1,1
"Mir1197",1,1,1
"Mir132",1,1,1
"Mir181b-1",1,1,1
"Mir181c",1,1,1
"Mir1900",1,1,1
"Mir1929",1,1,1
"Mir1932",1,1,1
"Mir1945",1,1,1
"Mir19a",1,1,1
"Mir19b-1",1,1,1
"Mir26a-1",1,1,1
"Mir26b",1,1,1
"Mir2861",1,1,1
"Mir296",1,1,1
"Mir298",1,1,1
"Mir3057",1,1,1
"Mir3070a",1,1,1
"Mir3076",1,1,1
"Mir3097",1,1,1
"Mir30d",1,1,1
"Mir3102",1,1,1
"Mir335",1,1,1
"Mir343",1,1,1
"Mir34a",1,1,1
"Mir374",1,1,1
"Mir423",1,1,1
"Mir450b",1,1,1
"Mir452",1,1,1
"Mir467f",1,1,1
"Mir483",1,1,1
"Mir5100",1,1,1
"Mir668",1,1,1
"Mir674",1,1,1
"Mir679",1,1,1
"Mir687",1,1,1
"Mir702",1,1,1
"Mir711",1,1,1
"Mir93",1,1,1
"Mir96",1,1,1
"Mir99b",1,1,1
"Mirlet7i",1,1,1
"Mlxipl",1,1,1
"Mmp1a",1,1,1
"Mmp24",1,1,1
"Mmp8",1,1,1
"Morc2b",1,1,1
"Mpo",1,1,1
"Mrap",1,1,1
"Mrap2",1,1,1
"Mrgprb1",1,1,1
"Mroh2a",1,1,1
"Ms4a10",1,1,1
"Msc",1,1,1
"Msh4",1,1,1
"Mst1",1,1,1
"Msx3",1,1,1
"Muc15",1,1,1
"Muc5b",1,1,1
"Mybpc1",1,1,1
"Mybphl",1,1,1
"Myh15",1,1,1
"Myh7",1,1,1
"Myl10",1,1,1
"Myl7",1,1,1
"Myo15",1,1,1
"Myo18b",1,1,1
"Myo3a",1,1,1
"Myom3",1,1,1
"Myoz2",1,1,1
"Myt1",1,1,1
"Naa11",1,1,1
"Nccrp1",1,1,1
"Ndst4",1,1,1
"Nefl",1,1,1
"Nek5",1,1,1
"Nkg7",1,1,1
"Nkx2-3",1,1,1
"Nkx2-9",1,1,1
"Nlrp2",1,1,1
"Nlrp4f",1,1,1
"Nos2",1,1,1
"Notum",1,1,1
"Npb",1,1,1
"Npffr1",1,1,1
"Npy6r",1,1,1
"Nr1h4",1,1,1
"Nrgn",1,1,1
"Nrtn",1,1,1
"Nt5c1b",1,1,1
"Ntrk1",1,1,1
"Ntsr1",1,1,1
"Nwd1",1,1,1
"Nxnl1",1,1,1
"Nxpe2",1,1,1
"Oas1d",1,1,1
"Oas1e",1,1,1
"Obox1",1,1,1
"Obox2",1,1,1
"Obox5",1,1,1
"Odf1",1,1,1
"Odf3",1,1,1
"Odf3b",1,1,1
"Olfm4",1,1,1
"Olfr1258",1,1,1
"Olfr1290",1,1,1
"Olfr1305",1,1,1
"Olfr1309",1,1,1
"Olfr1310",1,1,1
"Olfr33",1,1,1
"Olfr49",1,1,1
"Olfr91",1,1,1
"Olfr957",1,1,1
"Oosp1",1,1,1
"Opn1mw",1,1,1
"Opn5",1,1,1
"Otoa",1,1,1
"Oxt",1,1,1
"P2rx2",1,1,1
"P2ry4",1,1,1
"Padi3",1,1,1
"Paqr5",1,1,1
"Pcdhac1",1,1,1
"Pdcd1lg2",1,1,1
"Pde6g",1,1,1
"Pdzk1ip1",1,1,1
"Pglyrp1",1,1,1
"Pglyrp3",1,1,1
"Phox2a",1,1,1
"Pinc",1,1,1
"Pipox",1,1,1
"Pkd1l2",1,1,1
"Pkhd1l1",1,1,1
"Pla2g5",1,1,1
"Plcxd3",1,1,1
"Plin5",1,1,1
"Pmfbp1",1,1,1
"Pou2af1",1,1,1
"Pou5f2",1,1,1
"Ppm1n",1,1,1
"Ppp1r1b",1,1,1
"Ppp1r1c",1,1,1
"Ppp1r32",1,1,1
"Ppp1r42",1,1,1
"Ppp3r2",1,1,1
"Pramel4",1,1,1
"Prf1",1,1,1
"Prl2c3",1,1,1
"Prl6a1",1,1,1
"Prmt8",1,1,1
"Prr9",1,1,1
"Prss57",1,1,1
"Ptf1a",1,1,1
"Pxt1",1,1,1
"R3hdml",1,1,1
"Rab17",1,1,1
"Ralyl",1,1,1
"Ranbp3l",1,1,1
"Rell2",1,1,1
"Rhox2a",1,1,1
"Rhox2h",1,1,1
"Rhox8",1,1,1
"Rhox9",1,1,1
"Rimklb",1,1,1
"Rlbp1",1,1,1
"Rln1",1,1,1
"Rnase13",1,1,1
"Rnf182",1,1,1
"Rnu12",1,1,1
"Robo3",1,1,1
"Rorc",1,1,1
"Rpl3l",1,1,1
"Rsph6a",1,1,1
"S100a8",1,1,1
"Sall4",1,1,1
"Scarf1",1,1,1
"Scarna17",1,1,1
"Scarna8",1,1,1
"Scarna9",1,1,1
"Scg3",1,1,1
"Scg5",1,1,1
"Scgb1a1",1,1,1
"Scgb1b30",1,1,1
"Scn11a",1,1,1
"Scn4a",1,1,1
"Scrt2",1,1,1
"Sct",1,1,1
"Sec14l5",1,1,1
"Sectm1a",1,1,1
"Serpina1b",1,1,1
"Serpina3j",1,1,1
"Sez6l",1,1,1
"Sgcg",1,1,1
"Sh2d4b",1,1,1
"Shcbp1l",1,1,1
"Shisa9",1,1,1
"Sigirr",1,1,1
"Skint4",1,1,1
"Slamf7",1,1,1
"Slc15a2",1,1,1
"Slc25a18",1,1,1
"Slc26a9",1,1,1
"Slc27a2",1,1,1
"Slc28a1",1,1,1
"Slc30a8",1,1,1
"Slc35f2",1,1,1
"Slc39a4",1,1,1
"Slc45a1",1,1,1
"Slc45a2",1,1,1
"Slc4a9",1,1,1
"Slc51b",1,1,1
"Slc5a11",1,1,1
"Slc6a11",1,1,1
"Slc6a13",1,1,1
"Slc6a14",1,1,1
"Slc7a13",1,1,1
"Slc7a15",1,1,1
"Slc9a2",1,1,1
"Slco1a4",1,1,1
"Slco1c1",1,1,1
"Slfn1",1,1,1
"Slfnl1",1,1,1
"Slitrk1",1,1,1
"Slitrk4",1,1,1
"Smim18",1,1,1
"Smr3a",1,1,1
"Sncb",1,1,1
"Snora20",1,1,1
"Snora69",1,1,1
"Snord111",1,1,1
"Snord15a",1,1,1
"Snord23",1,1,1
"Snord67",1,1,1
"Snord71",1,1,1
"Snord90",1,1,1
"Snx31",1,1,1
"Sorcs3",1,1,1
"Sostdc1",1,1,1
"Sowahb",1,1,1
"Sox21",1,1,1
"Sox2ot",1,1,1
"Spaca4",1,1,1
"Spaca5",1,1,1
"Spag16",1,1,1
"Spag6",1,1,1
"Spata17",1,1,1
"Spata18",1,1,1
"Spatc1",1,1,1
"Spdef",1,1,1
"Spdyb",1,1,1
"Speer4b",1,1,1
"Spib",1,1,1
"Spink5",1,1,1
"Spink6",1,1,1
"Spns3",1,1,1
"Sprr2b",1,1,1
"Sprr2g",1,1,1
"Sptssb",1,1,1
"Sst",1,1,1
"St6galnac1",1,1,1
"St8sia3",1,1,1
"Stmn1-rs1",1,1,1
"Stmn3",1,1,1
"Stpg2",1,1,1
"Styxl1",1,1,1
"Sucnr1",1,1,1
"Syce1l",1,1,1
"Sypl2",1,1,1
"Syt7",1,1,1
"Syt9",1,1,1
"T",1,1,1
"Tacr3",1,1,1
"Taf7l",1,1,1
"Tas2r108",1,1,1
"Tbc1d21",1,1,1
"Tbrg3",1,1,1
"Tbx10",1,1,1
"Tceal7",1,1,1
"Tcf23",1,1,1
"Tdg",1,1,1
"Tdo2",1,1,1
"Tex13",1,1,1
"Tex35",1,1,1
"Tex38",1,1,1
"Timd4",1,1,1
"Timp4",1,1,1
"Tjp3",1,1,1
"Tlr12",1,1,1
"Tm4sf20",1,1,1
"Tmc1",1,1,1
"Tmco2",1,1,1
"Tmem125",1,1,1
"Tmem130",1,1,1
"Tmem179",1,1,1
"Tmem184a",1,1,1
"Tmem210",1,1,1
"Tmem232",1,1,1
"Tmem255b",1,1,1
"Tmem8c",1,1,1
"Tmprss4",1,1,1
"Tmprss5",1,1,1
"Tmsb15a",1,1,1
"Tnfrsf13c",1,1,1
"Tnfsf4",1,1,1
"Tnp2",1,1,1
"Tph2",1,1,1
"Tprg",1,1,1
"Tpte",1,1,1
"Trat1",1,1,1
"Treh",1,1,1
"Trim10",1,1,1
"Trim29",1,1,1
"Trim60",1,1,1
"Trim61",1,1,1
"Trim63",1,1,1
"Trim67",1,1,1
"Trpm5",1,1,1
"Try4",1,1,1
"Ttc34",1,1,1
"Ttc39d",1,1,1
"Ttll9",1,1,1
"U90926",1,1,1
"Ube2d2b",1,1,1
"Ubxn10",1,1,1
"Ucp1",1,1,1
"Ugt2b35",1,1,1
"Ugt3a1",1,1,1
"Ugt8a",1,1,1
"Unc79",1,1,1
"Usp17lc",1,1,1
"Usp17le",1,1,1
"Usp43",1,1,1
"Usp44",1,1,1
"Utf1",1,1,1
"Uts2d",1,1,1
"Vmn1r21",1,1,1
"Vmn1r4",1,1,1
"Vmn1r45",1,1,1
"Vmn1r53",1,1,1
"Vmn2r18",1,1,1
"Vmn2r42",1,1,1
"Vmn2r52",1,1,1
"Vmn2r55",1,1,1
"Vmn2r62",1,1,1
"Vnn3",1,1,1
"Vsig2",1,1,1
"Wdr93",1,1,1
"Wfdc3",1,1,1
"Wfdc5",1,1,1
"Wnt3",1,1,1
"Xirp1",1,1,1
"Zap70",1,1,1
"Zcchc16",1,1,1
"Zfp385c",1,1,1
"Zfp572",1,1,1
"Zfy2",1,1,1
"Zmynd12",1,1,1
"Zpld1",1,1,1
"Zswim5",1,1,1
"0610012H03Rik",2,2,2
"0610038L08Rik",2,2,2
"1300017J02Rik",2,2,2
"1500002O10Rik",2,2,2
"1600010M07Rik",2,2,2
"1700003M02Rik",2,2,2
"1700007K09Rik",2,2,2
"1700011A15Rik",2,2,2
"1700011L22Rik",2,1,2
"1700012B07Rik",2,2,2
"1700016K19Rik",2,2,2
"1700018L02Rik",2,1,2
"1700020A23Rik",2,2,2
"1700023F06Rik",2,2,2
"1700025E21Rik",2,2,2
"1700028D13Rik",2,2,2
"1700028E10Rik",2,2,2
"1700034P13Rik",2,2,2
"1700063D05Rik",2,2,2
"1700064M15Rik",2,2,2
"1700110C19Rik",2,2,2
"1700123L14Rik",2,2,2
"1700128F08Rik",2,2,2
"2010107G12Rik",2,2,2
"2310008N11Rik",2,2,2
"2310015B20Rik",2,2,2
"2310042E22Rik",2,2,2
"2510049J12Rik",2,2,2
"2700081L22Rik",2,2,2
"2810404M03Rik",2,1,2
"2810471M01Rik",2,1,2
"4732416N19Rik",2,2,2
"4930404A10Rik",2,1,2
"4930414N06Rik",2,2,2
"4930415F15Rik",2,2,2
"4930429F24Rik",2,2,2
"4930431P03Rik",2,2,2
"4930447K03Rik",2,1,2
"4930455C13Rik",2,2,2
"4930519F16Rik",2,2,2
"4930521E06Rik",2,2,2
"4930525D18Rik",2,1,2
"4930533B01Rik",2,1,2
"4930548H24Rik",2,2,2
"4930562C15Rik",2,2,2
"4930562F07Rik",2,2,2
"4931403E22Rik",2,2,2
"4931406B18Rik",2,2,2
"4931440L10Rik",2,2,2
"4933402D24Rik",2,2,2
"4933402P03Rik",2,2,2
"4933406M09Rik",2,2,2
"4933416E03Rik",2,2,2
"4933417D19Rik",2,2,2
"4933417E11Rik",2,2,2
"4933417O13Rik",2,2,2
"4933433G15Rik",2,2,2
"5330417C22Rik",2,2,2
"5730416F02Rik",2,2,2
"5730422E09Rik",2,2,2
"5830428M24Rik",2,2,2
"6030408B16Rik",2,2,2
"9430018G01Rik",2,2,2
"9530026F06Rik",2,2,2
"9830107B12Rik",2,2,2
"A230056J06Rik",2,2,2
"A230073K19Rik",2,2,2
"A330048O09Rik",2,2,2
"A430088P11Rik",2,2,2
"A530065N20Rik",2,2,2
"A930003O13Rik",2,2,2
"A930018P22Rik",2,2,2
"Abca13",2,2,2
"Abcb11",2,2,2
"Abcc6",2,2,2
"Ablim2",2,2,2
"Acot12",2,1,2
"Adam21",2,2,2
"Adamts8",2,2,2
"Adcy8",2,2,2
"Adcyap1",2,2,2
"AF357425",2,2,2
"Afp",2,2,2
"AI507597",2,2,2
