"","V1","V2","V3"
"Gabrr3",1,1,1
"Gata4",1,1,1
"Gja6",1,1,1
"Glp1r",1,1,1
"Gm10536",1,1,1
"Gm10714",1,1,1
"Gm10863",1,1,1
"Gm11202",1,1,1
"Gm11351",1,1,1
"Gm11435",1,1,1
"Gm11468",1,1,1
"Gm11545",1,1,1
"Gm11744",1,1,1
"Gm12216",1,1,1
"Gm13032",1,1,1
"Gm1332",1,1,1
"Gm14015",1,1,1
"Gm14812",1,1,1
"Gm15104",1,1,1
"Gm15350",1,1,1
"Gm15471",1,1,1
"Gm15915",1,1,1
"Gm16325",1,1,1
"Gm16677",1,1,1
"Gm16833",1,1,1
"Gm17384",1,1,1
"Gm17455",1,1,1
"Gm19276",1,1,1
"Gm19299",1,1,1
"Gm19345",1,1,1
"Gm19395",1,1,1
"Gm19424",1,1,1
"Gm19510",1,1,1
"Gm19589",1,1,1
"Gm1968",1,1,1
"Gm20199",1,1,1
"Gm2027",1,1,1
"Gm20556",1,1,1
"Gm20597",1,1,1
"Gm20759",1,1,1
"Gm266",1,1,1
"Gm3925",1,1,1
"Gm4884",1,1,1
"Gm4907",1,1,1
"Gm4975",1,1,1
"Gm5039",1,1,1
"Gm5086",1,1,1
"Gm5089",1,1,1
"Gm5127",1,1,1
"Gm5415",1,1,1
"Gm5483",1,1,1
"Gm5535",1,1,1
"Gm5592",1,1,1
"Gm581",1,1,1
"Gm6034",1,1,1
"Gm6249",1,1,1
"Gm6289",1,1,1
"Gm6408",1,1,1
"Gm6484",1,1,1
"Gm6583",1,1,1
"Gm7616",1,1,1
"Gm8096",1,1,1
"Gm8221",1,1,1
"Gm826",1,1,1
"Gm8363",1,1,1
"Gm839",1,1,1
"Gm8883",1,1,1
"Gm8979",1,1,1
"Gm97",1,1,1
"Gm9731",1,1,1
"Gm9758",1,1,1
"Gm9899",1,1,1
"Gm9920",1,1,1
"Gm9926",1,1,1
"Gm9961",1,1,1
"Gmnc",1,1,1
"Golga7b",1,1,1
"Gpr111",1,1,1
"Gpr12",1,1,1
"Gpr143",1,1,1
"Gpr18",1,1,1
"Gpr31b",1,1,1
"Gpr61",1,1,1
"Gpr87",1,1,1
"Gpx2-ps1",1,1,1
"Grhl3",1,1,1
"Grin2b",1,1,1
"Gtf2a1l",1,1,1
"Gucy2f",1,1,1
"Gucy2g",1,1,1
"Gypa",1,1,1
"Gzmb",1,1,1
"H2-L",1,1,1
"H2-M11",1,1,1
"H2-Oa",1,1,1
"H2-Ob",1,1,1
"H2-T3",1,1,1
"H60c",1,1,1
"Haao",1,1,1
"Hao1",1,1,1
"Hbb-bh1",1,1,1
"Hbq1b",1,1,1
"Hcrtr1",1,1,1
"Heatr8",1,1,1
"Hepacam2",1,1,1
"Hfm1",1,1,1
"Hist1h2ag",1,1,1
"Hist1h2ak",1,1,1
"Hist1h2an",1,1,1
"Hist1h2bb",1,1,1
"Hist1h2bl",1,1,1
"Hist1h2bm",1,1,1
"Hist1h4b",1,1,1
"Hist1h4k",1,1,1
"Hist2h2bb",1,1,1
"Hist3h2ba",1,1,1
"Hkdc1",1,1,1
"Hmx2",1,1,1
"Hpse2",1,1,1
"Hrk",1,1,1
"Hsd17b13",1,1,1
"Hsd3b1",1,1,1
"Hsd3b5",1,1,1
"Hsd3b6",1,1,1
"Htr1d",1,1,1
"Htr6",1,1,1
"Hus1b",1,1,1
"I730028E13Rik",1,1,1
"Ifitm7",1,1,1
"Igj",1,1,1
"Igsf23",1,1,1
"Il17f",1,1,1
"Il19",1,1,1
"Il1f10",1,1,1
"Il1rapl2",1,1,1
"Il2",1,1,1
"Il23r",1,1,1
"Il27",1,1,1
"Insrr",1,1,1
"Iqch",1,1,1
"Itpka",1,1,1
"Izumo1",1,1,1
"Jakmip3",1,1,1
"Kcna7",1,1,1
"Kcne3",1,1,1
"Kcng3",1,1,1
"Kcnh3",1,1,1
"Kcnh4",1,1,1
"Kcnj12",1,1,1
"Kcnj13",1,1,1
"Kcnk7",1,1,1
"Kcnq1",1,1,1
"Kcns2",1,1,1
"Kcnv2",1,1,1
"Kif19a",1,1,1
"Kl",1,1,1
"Klhl14",1,1,1
"Klhl40",1,1,1
"Klk7",1,1,1
"Klkb1",1,1,1
"Kprp",1,1,1
"Krt13",1,1,1
"Krt75",1,1,1
"Krt85",1,1,1
"L3mbtl1",1,1,1
"Lbx2",1,1,1
"Lce1a2",1,1,1
"Lce1b",1,1,1
"Lce3a",1,1,1
"Lce3b",1,1,1
"Lce3d",1,1,1
"Lce3f",1,1,1
"Ldoc1",1,1,1
"Leap2",1,1,1
"Lect1",1,1,1
"Lep",1,1,1
"Lhcgr",1,1,1
"Lhx3",1,1,1
"Lhx4",1,1,1
"Lingo3",1,1,1
"Lingo4",1,1,1
"Lipc",1,1,1
"Lipk",1,1,1
"Lipn",1,1,1
"Lmo3",1,1,1
"LOC171588",1,1,1
"Lrfn5",1,1,1
"Lrg1",1,1,1
"Lrrc10",1,1,1
"Lrrc26",1,1,1
"Lrrc34",1,1,1
"Lrrc36",1,1,1
"Lrriq1",1,1,1
"Ly6f",1,1,1
"Ly6g6c",1,1,1
"Lyve1",1,1,1
"Mafa",1,1,1
"Mal",1,1,1
"Mapk8ip2",1,1,1
"March10",1,1,1
"March4",1,1,1
"Matn1",1,1,1
"Mcf2",1,1,1
"Mdh1b",1,1,1
"Mei1",1,1,1
"Mgat5b",1,1,1
"Mia",1,1,1
"Mir103-2",1,1,1
"Mir106b",1,1,1
"Mir10a",1,1,1
"Mir1193",1,1,1
"Mir125b-1",1,1,1
"Mir16-2",1,1,1
"Mir181b-1",1,1,1
"Mir1934",1,1,1
"Mir1956",1,1,1
"Mir20a",1,1,1
"Mir210",1,1,1
"Mir224",1,1,1
"Mir25",1,1,1
"Mir301",1,1,1
"Mir302d",1,1,1
"Mir3057",1,1,1
"Mir3058",1,1,1
"Mir3062",1,1,1
"Mir30b",1,1,1
"Mir330",1,1,1
"Mir339",1,1,1
"Mir341",1,1,1
"Mir3473d",1,1,1
"Mir34a",1,1,1
"Mir3572",1,1,1
"Mir365-2",1,1,1
"Mir374",1,1,1
"Mir467f",1,1,1
"Mir615",1,1,1
"Mir668",1,1,1
"Mir697",1,1,1
"Mir700",1,1,1
"Mir704",1,1,1
"Mir709",1,1,1
"Mir93",1,1,1
"Mirlet7a-1",1,1,1
"Mirlet7f-1",1,1,1
"Mpzl2",1,1,1
"Ms4a10",1,1,1
"Ms4a4b",1,1,1
"Msc",1,1,1
"Mslnl",1,1,1
"Msx1as",1,1,1
"Msx3",1,1,1
"Muc13",1,1,1
"Muc15",1,1,1
"Muc5ac",1,1,1
"Muc5b",1,1,1
"Muc6",1,1,1
"Mybpc2",1,1,1
"Mybph",1,1,1
"Myh8",1,1,1
"Myl1",1,1,1
"Myl10",1,1,1
"Myo3b",1,1,1
"Myo7b",1,1,1
"Myom2",1,1,1
"Mypn",1,1,1
"Myrfl",1,1,1
"Myt1l",1,1,1
"N28178",1,1,1
"Nags",1,1,1
"Nat3",1,1,1
"Nefl",1,1,1
"Ngb",1,1,1
"Nkx3-2",1,1,1
"Nlrp4b",1,1,1
"Nlrp6",1,1,1
"Npb",1,1,1
"Nppc",1,1,1
"Nps",1,1,1
"Npvf",1,1,1
"Nr0b2",1,1,1
"Nr1h5",1,1,1
"Nr1i2",1,1,1
"Nr2e1",1,1,1
"Nrg2",1,1,1
"Nron",1,1,1
"Nrxn3",1,1,1
"Nsg2",1,1,1
"Ntrk1",1,1,1
"Ntsr1",1,1,1
"Nwd1",1,1,1
"Oas1d",1,1,1
"Odf3",1,1,1
"Odf3l2",1,1,1
"Oit1",1,1,1
"Olfr1032",1,1,1
"Olfr114",1,1,1
"Olfr1260",1,1,1
"Olfr1316",1,1,1
"Olfr1383",1,1,1
"Olfr455",1,1,1
"Olfr461",1,1,1
"Olfr49",1,1,1
"Olfr544",1,1,1
"Olfr545",1,1,1
"Olfr560",1,1,1
"Olfr810",1,1,1
"Olfr874",1,1,1
"Olfr99",1,1,1
"Olig1",1,1,1
"Onecut3",1,1,1
"Opn1mw",1,1,1
"Orm1",1,1,1
"Orm3",1,1,1
"Otc",1,1,1
"Otogl",1,1,1
"Otos",1,1,1
"Oxct2b",1,1,1
"Oxt",1,1,1
"P2rx2",1,1,1
"P2ry4",1,1,1
"Pabpn1l",1,1,1
"Padi6",1,1,1
"Paqr5",1,1,1
"Pax6",1,1,1
"Pcdh12",1,1,1
"Pcdha2",1,1,1
"Pcdha8",1,1,1
"Pcnxl2",1,1,1
"Pcsk1n",1,1,1
"Pcsk2",1,1,1
"Pdha2",1,1,1
"Pglyrp1",1,1,1
"Phactr3",1,1,1
"Phox2a",1,1,1
"Piwil4",1,1,1
"Pkd2l1",1,1,1
"Pla2g12b",1,1,1
"Pla2g4f",1,1,1
"Pla2g5",1,1,1
"Plekhd1",1,1,1
"Pmch",1,1,1
"Pnlip",1,1,1
"Pnma5",1,1,1
"Pou6f2",1,1,1
"Ppil6",1,1,1
"Ppm1n",1,1,1
"Ppp1r1b",1,1,1
"Ppp1r32",1,1,1
"Ppp3r2",1,1,1
"Ppyr1",1,1,1
"Prdm12",1,1,1
"Prl2c2",1,1,1
"Prl8a6",1,1,1
"Prmt8",1,1,1
"Proc",1,1,1
"Prok1",1,1,1
"Prr15l",1,1,1
"Prr18",1,1,1
"Prr19",1,1,1
"Prr9",1,1,1
"Prss2",1,1,1
"Prss32",1,1,1
"Prss43",1,1,1
"Prss56",1,1,1
"Prtn3",1,1,1
"Psg19",1,1,1
"R3hdml",1,1,1
"Rab25",1,1,1
"Ranbp3l",1,1,1
"Rasef",1,1,1
"Rax",1,1,1
"Rcvrn",1,1,1
"Rdh19",1,1,1
"Rdh8",1,1,1
"Retnla",1,1,1
"Rfx8",1,1,1
"Rgn",1,1,1
"Rgsl1",1,1,1
"Rhag",1,1,1
"Rims3",1,1,1
"Rnf183",1,1,1
"Rnu12",1,1,1
"Ros1",1,1,1
"Rsc1a1",1,1,1
"S100g",1,1,1
"S100z",1,1,1
"S1pr4",1,1,1
"Saa1",1,1,1
"Sap25",1,1,1
"Sbk2",1,1,1
"Scarna10",1,1,1
"Scarna17",1,1,1
"Scarna3a",1,1,1
"Scarna6",1,1,1
"Scgb1b30",1,1,1
"Scgb3a1",1,1,1
"Scin",1,1,1
"Scn4a",1,1,1
"Scn5a",1,1,1
"Scrt2",1,1,1
"Sct",1,1,1
"Sec14l4",1,1,1
"Sel1l3",1,1,1
"Sept14",1,1,1
"Serpina3j",1,1,1
"Serpina3m",1,1,1
"Serpina6",1,1,1
"Serpina9",1,1,1
"Serpind1",1,1,1
"Sez6l",1,1,1
"Sftpc",1,1,1
"Shc3",1,1,1
"Shisa9",1,1,1
"Sigirr",1,1,1
"Skint4",1,1,1
"Slain1",1,1,1
"Slamf7",1,1,1
"Slc10a5",1,1,1
"Slc13a2",1,1,1
"Slc15a1",1,1,1
"Slc16a14",1,1,1
"Slc22a2",1,1,1
"Slc24a1",1,1,1
"Slc25a18",1,1,1
"Slc25a2",1,1,1
"Slc25a41",1,1,1
"Slc27a5",1,1,1
"Slc2a2",1,1,1
"Slc35f2",1,1,1
"Slc35f3",1,1,1
"Slc38a5",1,1,1
"Slc39a12",1,1,1
"Slc44a4",1,1,1
"Slc45a1",1,1,1
"Slc4a5",1,1,1
"Slc5a10",1,1,1
"Slc6a20a",1,1,1
"Slc7a13",1,1,1
"Slc9a3",1,1,1
"Slco1b2",1,1,1
"Slco1c1",1,1,1
"Slfnl1",1,1,1
"Slitrk3",1,1,1
"Snora20",1,1,1
"Snora47",1,1,1
"Snord110",1,1,1
"Snord15a",1,1,1
"Snord23",1,1,1
"Snord38a",1,1,1
"Snord71",1,1,1
"Snord8",1,1,1
"Sntg2",1,1,1
"Snx31",1,1,1
"Sohlh2",1,1,1
"Sowaha",1,1,1
"Sox15",1,1,1
"Sox21",1,1,1
"Spaca4",1,1,1
"Spaca5",1,1,1
"Spata18",1,1,1
"Spata31d1b",1,1,1
"Spata4",1,1,1
"Speer4e",1,1,1
"Spem1",1,1,1
"Spic",1,1,1
"Spink4",1,1,1
"Spink8",1,1,1
"Spns3",1,1,1
"Spo11",1,1,1
"Sptssb",1,1,1
"Srd5a2",1,1,1
"Sstr3",1,1,1
"St6galnac1",1,1,1
"Stk31",1,1,1
"Stmn3",1,1,1
"Stoml3",1,1,1
"Stra8",1,1,1
"Stx19",1,1,1
"Sult5a1",1,1,1
"Syce1",1,1,1
"Syt10",1,1,1
"Syt16",1,1,1
"Syt9",1,1,1
"Tacr2",1,1,1
"Taf7l",1,1,1
"Tarm1",1,1,1
"Tbata",1,1,1
"Tbc1d21",1,1,1
"Tbrg3",1,1,1
"Tbx10",1,1,1
"Tcf21",1,1,1
"Tctex1d4",1,1,1
"Tdrd6",1,1,1
"Terc",1,1,1
"Tescl",1,1,1
"Tex13",1,1,1
"Tex14",1,1,1
"Tex19.1",1,1,1
"Tex36",1,1,1
"Tfap2b",1,1,1
"Tfap2c",1,1,1
"Tfap2e",1,1,1
"Tgm3",1,1,1
"Themis3",1,1,1
"Thsd7b",1,1,1
"Tll2",1,1,1
"Tm4sf5",1,1,1
"Tmed6",1,1,1
"Tmem178b",1,1,1
"Tmem232",1,1,1
"Tmem239",1,1,1
"Tmprss11a",1,1,1
"Tmprss11e",1,1,1
"Tmprss11f",1,1,1
"Tmsb15b2",1,1,1
"Tnfrsf13c",1,1,1
"Tnfrsf8",1,1,1
"Tnfrsf9",1,1,1
"Tnfsf10",1,1,1
"Tnp2",1,1,1
"Tox2",1,1,1
"Tpte",1,1,1
"Trank1",1,1,1
"Trhr",1,1,1
"Trim30e-ps1",1,1,1
"Trim55",1,1,1
"Trpa1",1,1,1
"Trpc7",1,1,1
"Trpv1",1,1,1
"Tshb",1,1,1
"Tspan1",1,1,1
"Ttc22",1,1,1
"Txk",1,1,1
"Tyrp1",1,1,1
"Ubl4b",1,1,1
"Ucp1",1,1,1
"Unc79",1,1,1
"Uox",1,1,1
"Ush2a",1,1,1
"Ushbp1",1,1,1
"Usp44",1,1,1
"Vil1",1,1,1
"Vip",1,1,1
"Vmn2r117",1,1,1
"Vmn2r14",1,1,1
"Vmn2r18",1,1,1
"Vmn2r2",1,1,1
"Vmn2r79",1,1,1
"Vnn3",1,1,1
"Vstm2l",1,1,1
"Vwde",1,1,1
"Wbscr25",1,1,1
"Wdr65",1,1,1
"Wdr69",1,1,1
"Wfdc1",1,1,1
"Wipf3",1,1,1
"Wnt8b",1,1,1
"Xirp2",1,1,1
"Xist",1,1,1
"Zbtb16",1,1,1
"Zcchc16",1,1,1
"Zfhx2as",1,1,1
"Zfp42",1,1,1
"Zp1",1,1,1
"Zpbp2",1,1,1
"0610010B08Rik",2,2,2
"1300017J02Rik",2,2,2
"1700001L19Rik",2,2,2
"1700007G11Rik",2,2,2
"1700008O03Rik",2,2,2
"1700012B07Rik",2,2,2
"1700016C15Rik",2,2,2
"1700016K19Rik",2,2,2
"1700018A04Rik",2,2,2
"1700018L02Rik",2,2,2
"1700019D03Rik",2,1,2
"1700034F02Rik",2,2,2
"1700061I17Rik",2,2,2
"1700101E01Rik",2,2,2
"1700105P06Rik",2,1,2
"1700110I01Rik",2,2,2
"1810012K16Rik",2,2,2
"2010005H15Rik",2,2,2
"2010107G23Rik",2,2,2
"2010109I03Rik",2,2,2
"2300005B03Rik",2,2,2
"2310015B20Rik",2,2,2
"2310068J16Rik",2,2,2
"2310069G16Rik",2,2,2
"2310081J21Rik",2,2,2
"2610027K06Rik",2,2,2
"2900011O08Rik",2,2,2
"4930412B13Rik",2,1,2
"4930444P10Rik",2,2,2
"4930448H16Rik",2,2,2
"4930471I20Rik",2,2,2
"4930479D17Rik",2,2,2
"4930503E24Rik",2,2,2
"4930505A04Rik",2,2,2
"4930526L06Rik",2,2,2
"4930550L24Rik",2,2,2
"4930590J08Rik",2,2,2
"4930592I03Rik",2,2,2
"4931406H21Rik",2,2,2
"4931408D14Rik",2,2,2
"4933413G19Rik",2,2,2
"4933416E03Rik",2,2,2
"4933417E11Rik",2,2,2
"5430416O09Rik",2,2,2
"5430437J10Rik",2,2,2
"6430573F11Rik",2,2,2
"6430584L05Rik",2,2,2
"9030619P08Rik",2,2,2
"9230112J17Rik",2,2,2
"9430018G01Rik",2,2,2
"9530052E02Rik",2,2,2
"9630028B13Rik",2,2,2
"A930012L18Rik",2,2,2
"Acot12",2,2,2
"Actl7a",2,2,2
"Adad1",2,2,2
"Adcy10",2,2,2
"Adcyap1",2,2,2
"Adra1a",2,2,2
"Afp",2,2,2
"AI836003",2,2,2
"AI848285",2,2,2
"Akap3",2,2,2
"Alb",2,2,2
"Alox12",2,2,2
"Alpk3",2,2,2
"Als2cr12",2,2,2
"Amhr2",2,2,2
"Amph",2,2,2
"Ang4",2,2,2
"Ankef1",2,2,2
"Ankmy1",2,2,2
"Ankrd2",2,2,2
"Ankrd45",2,2,2
"Ankrd53",2,2,2
"Ankrd66",2,2,2
"Anxa13",2,2,2
"Apol7c",2,2,2
"Asb10",2,2,2
"Asb16",2,2,2
"Ascl1",2,2,2
"Asic4",2,2,2
"Atp2b2",2,1,2
"Atp6v0c",2,2,2
"Atp7b",2,2,2
"AU021092",2,2,2
"AU023762",2,2,2
"B3gat1",2,2,2
"B430010I23Rik",2,2,2
"B430212C06Rik",2,2,2
"B830017H08Rik",2,2,2
"Batf2",2,2,2
"Batf3",2,2,2
"BC006965",2,2,2
"BC048609",2,2,2
"BC052688",2,2,2
"Bcl2l15",2,2,2
"Bmx",2,2,2
"C030034L19Rik",2,2,2
"C130030K03Rik",2,1,2
"C730036E19Rik",2,2,2
"Cacna2d2",2,2,2
"Calr4",2,2,2
"Car7",2,2,2
"Catsper3",2,2,2
"Catsperg2",2,2,2
"Ccdc175",2,2,2
"Cckar",2,2,2
"Ccnb1ip1",2,2,2
"Ccr9",2,2,2
"Cd300lg",2,2,2
"Cd4",2,2,2
"Cdh20",2,2,2
"Ceacam20",2,2,2
"Cer1",2,2,2
"Cftr",2,2,2
"Chrm1",2,2,2
"Ciita",2,2,2
"Clvs2",2,2,2
