"","V1","V2","V3"
"Aldh8a1",1,1,1
"Aldob",1,1,1
"Amh",1,1,1
"Amica1",1,1,1
"Ang4",1,1,1
"Ankef1",1,1,1
"Ankrd2",1,1,1
"Ankrd53",1,1,1
"Ankrd63",1,1,1
"Ap3b2",1,1,1
"Apol7b",1,1,1
"Apol7c",1,1,1
"Apom",1,1,1
"Aqp3",1,1,1
"Armc3",1,1,1
"Arr3",1,1,1
"Asb9",1,1,1
"Ascl1",1,1,1
"Ascl3",1,1,1
"Aspa",1,1,1
"Asphd1",1,1,1
"Asprv1",1,1,1
"Atp2b2",1,1,1
"Atp4a",1,1,1
"Atp6v0d2",1,1,1
"AU021092",1,1,1
"AU022793",1,1,1
"Avpr1b",1,1,1
"B230206H07Rik",1,1,1
"B230208H11Rik",1,1,1
"B230216N24Rik",1,1,1
"B230378P21Rik",1,1,1
"B3gat1",1,1,1
"B3gnt6",1,1,1
"B430212C06Rik",1,1,1
"B930003M22Rik",1,1,1
"Bai3",1,1,1
"Baiap3",1,1,1
"Barhl2",1,1,1
"Barx2",1,1,1
"BB031773",1,1,1
"BC006965",1,1,1
"BC035044",1,1,1
"BC048502",1,1,1
"BC048609",1,1,1
"BC049352",1,1,1
"Bcl2l10",1,1,1
"Bex6",1,1,1
"Bglap",1,1,1
"Bik",1,1,1
"Blk",1,1,1
"Boll",1,1,1
"Bpifc",1,1,1
"Brsk2",1,1,1
"Bspry",1,1,1
"Btla",1,1,1
"Btn1a1",1,1,1
"C030034L19Rik",1,1,1
"C130060C02Rik",1,1,1
"C130060K24Rik",1,1,1
"C330024C12Rik",1,1,1
"C6",1,1,1
"C630028M04Rik",1,1,1
"Cacna1s",1,1,1
"Camsap3",1,1,1
"Capn3",1,1,1
"Car14",1,1,1
"Cartpt",1,1,1
"Casr",1,1,1
"Cbfa2t3",1,1,1
"Cbln2",1,1,1
"Ccbp2",1,1,1
"Ccdc110",1,1,1
"Ccdc13",1,1,1
"Ccdc151",1,1,1
"Ccdc155",1,1,1
"Ccdc27",1,1,1
"Ccdc63",1,1,1
"Ccdc83",1,1,1
"Ccna1",1,1,1
"Ccnb3",1,1,1
"Ccr2",1,1,1
"Cd19",1,1,1
"Cd28",1,1,1
"Cd300lg",1,1,1
"Cd6",1,1,1
"Cd79b",1,1,1
"Cd96",1,1,1
"Cdh22",1,1,1
"Cer1",1,1,1
"Ces1g",1,1,1
"Cgn",1,1,1
"Chad",1,1,1
"Chrdl2",1,1,1
"Chrna5",1,1,1
"Chrnb4",1,1,1
"Chrne",1,1,1
"Cib3",1,1,1
"Clca3",1,1,1
"Clca5",1,1,1
"Clcnkb",1,1,1
"Cldn11",1,1,1
"Cldn16",1,1,1
"Cldn19",1,1,1
"Cldn8",1,1,1
"Clec10a",1,1,1
"Clec3b",1,1,1
"Clgn",1,1,1
"Clic6",1,1,1
"Cnga1",1,1,1
"Col4a4",1,1,1
"Cplx3",1,1,1
"Cpn1",1,1,1
"Cps1",1,1,1
"Crip3",1,1,1
"Crx",1,1,1
"Cryba4",1,1,1
"Crygn",1,1,1
"Csf2",1,1,1
"Csnka2ip",1,1,1
"Ctla4",1,1,1
"Ctrl",1,1,1
"Cuzd1",1,1,1
"Cxcl13",1,1,1
"Cyp24a1",1,1,1
"Cyp26a1",1,1,1
"Cyp2d26",1,1,1
"Cyp2d40",1,1,1
"Cyp2d9",1,1,1
"Cyp4a10",1,1,1
"Cyp4a31",1,1,1
"D1Pas1",1,1,1
"D4Ertd617e",1,1,1
"D630033O11Rik",1,1,1
"D830046C22Rik",1,1,1
"D930048N14Rik",1,1,1
"Dazl",1,1,1
"Ddx43",1,1,1
"Defb30",1,1,1
"Dfnb59",1,1,1
"Diras1",1,1,1
"Dkkl1",1,1,1
"Dlx4",1,1,1
"Dmbx1",1,1,1
"Dmc1",1,1,1
"Dmkn",1,1,1
"Dnahc5",1,1,1
"Dnali1",1,1,1
"Dpep3",1,1,1
"Dppa2",1,1,1
"Dppa3",1,1,1
"Dpys",1,1,1
"Drd3",1,1,1
"Dsc3",1,1,1
"Dtx1",1,1,1
"Dupd1",1,1,1
"E030003E18Rik",1,1,1
"E030019B13Rik",1,1,1
"E030044B06Rik",1,1,1
"E130006D01Rik",1,1,1
"E130304I02Rik",1,1,1
"E130309D14Rik",1,1,1
"E230008N13Rik",1,1,1
"E230029C05Rik",1,1,1
"E430016F16Rik",1,1,1
"Eddm3b",1,1,1
"Efcab12",1,1,1
"Efcab8",1,1,1
"Efhc2",1,1,1
"Egr4",1,1,1
"Elf3",1,1,1
"Elfn2",1,1,1
"En2",1,1,1
"Esrrb",1,1,1
"Evx2",1,1,1
"Exph5",1,1,1
"Fads6",1,1,1
"Faim2",1,1,1
"Fam159a",1,1,1
"Fam189a1",1,1,1
"Fam19a4",1,1,1
"Fam26d",1,1,1
"Fam43b",1,1,1
"Fam71a",1,1,1
"Fam71d",1,1,1
"Fbxo40",1,1,1
"Fbxo41",1,1,1
"Fcrl6",1,1,1
"Fcrlb",1,1,1
"Fermt1",1,1,1
"Ffar4",1,1,1
"Fgf17",1,1,1
"Fgf9",1,1,1
"Fgfbp1",1,1,1
"Fkbp6",1,1,1
"Flt3",1,1,1
"Fmr1nb",1,1,1
"Foxa3",1,1,1
"Foxh1",1,1,1
"Foxr1",1,1,1
"Fpr3",1,1,1
"Fsbp",1,1,1
"Fshr",1,1,1
"Fut1",1,1,1
"Fxyd4",1,1,1
"Gabra5",1,1,1
"Gabrd",1,1,1
"Gabrg3",1,1,1
"Gata4",1,1,1
"Gbgt1",1,1,1
"Gc",1,1,1
"Gdpd4",1,1,1
"Gfi1",1,1,1
"Gif",1,1,1
"Gja10",1,1,1
"Gja6",1,1,1
"Gjb6",1,1,1
"Gjd3",1,1,1
"Gm10046",1,1,1
"Gm10408",1,1,1
"Gm10416",1,1,1
"Gm10433",1,1,1
"Gm10451",1,1,1
"Gm10471",1,1,1
"Gm10731",1,1,1
"Gm10768",1,1,1
"Gm10789",1,1,1
"Gm10825",1,1,1
"Gm10865",1,1,1
"Gm1110",1,1,1
"Gm11128",1,1,1
"Gm11201",1,1,1
"Gm1141",1,1,1
"Gm11437",1,1,1
"Gm12216",1,1,1
"Gm12238",1,1,1
"Gm128",1,1,1
"Gm13032",1,1,1
"Gm13083",1,1,1
"Gm13102",1,1,1
"Gm13280",1,1,1
"Gm13283",1,1,1
"Gm13288",1,1,1
"Gm1332",1,1,1
"Gm13497",1,1,1
"Gm13544",1,1,1
"Gm13547",1,1,1
"Gm13807",1,1,1
"Gm14047",1,1,1
"Gm14306",1,1,1
"Gm14379",1,1,1
"Gm14858",1,1,1
"Gm15350",1,1,1
"Gm15408",1,1,1
"Gm15471",1,1,1
"Gm15941",1,1,1
"Gm16157",1,1,1
"Gm16432",1,1,1
"Gm16523",1,1,1
"Gm1661",1,1,1
"Gm16853",1,1,1
"Gm16880",1,1,1
"Gm16894",1,1,1
"Gm1720",1,1,1
"Gm19466",1,1,1
"Gm19689",1,1,1
"Gm2016",1,1,1
"Gm2022",1,1,1
"Gm2027",1,1,1
"Gm20743",1,1,1
"Gm20744",1,1,1
"Gm20753",1,1,1
"Gm20754",1,1,1
"Gm3696",1,1,1
"Gm3776",1,1,1
"Gm410",1,1,1
"Gm4566",1,1,1
"Gm4827",1,1,1
"Gm4907",1,1,1
"Gm4975",1,1,1
"Gm5039",1,1,1
"Gm5084",1,1,1
"Gm5089",1,1,1
"Gm5105",1,1,1
"Gm5114",1,1,1
"Gm5126",1,1,1
"Gm5129",1,1,1
"Gm5468",1,1,1
"Gm5523",1,1,1
"Gm5535",1,1,1
"Gm5538",1,1,1
"Gm5547",1,1,1
"Gm5627",1,1,1
"Gm5741",1,1,1
"Gm5833",1,1,1
"Gm5860",1,1,1
"Gm648",1,1,1
"Gm6524",1,1,1
"Gm6592",1,1,1
"Gm6607",1,1,1
"Gm7616",1,1,1
"Gm7904",1,1,1
"Gm889",1,1,1
"Gm9573",1,1,1
"Gm960",1,1,1
"Gm9895",1,1,1
"Gm9899",1,1,1
"Gnat3",1,1,1
"Gng13",1,1,1
"Gpr110",1,1,1
"Gpr113",1,1,1
"Gpr143",1,1,1
"Gpr179",1,1,1
"Gpr31b",1,1,1
"Gpr37",1,1,1
"Gpr4",1,1,1
"Gpr44",1,1,1
"Gpr55",1,1,1
"Gpr83",1,1,1
"Gpx2",1,1,1
"Grid2ip",1,1,1
"Grin2c",1,1,1
"Grm2",1,1,1
"Grm5",1,1,1
"Grtp1",1,1,1
"Gsta1",1,1,1
"Gtsf1",1,1,1
"Gzmb",1,1,1
"H2-Bl",1,1,1
"H2-M10.2",1,1,1
"H2-M2",1,1,1
"Havcr1",1,1,1
"Hgd",1,1,1
"Higd1b",1,1,1
"Hils1",1,1,1
"Hist1h2ag",1,1,1
"Hist1h2bl",1,1,1
"Hist1h3g",1,1,1
"Hist1h3h",1,1,1
"Hist3h2bb-ps",1,1,1
"Hnf1b",1,1,1
"Hnmt",1,1,1
"Hook1",1,1,1
"Hoxd1",1,1,1
"Hpca",1,1,1
"Hpn",1,1,1
"Hsd3b5",1,1,1
"Hsf3",1,1,1
"Hsf5",1,1,1
"Htr3b",1,1,1
"Hus1b",1,1,1
"I730030J21Rik",1,1,1
"Icam4",1,1,1
"Ido2",1,1,1
"Ifi27l2a",1,1,1
"Ifitm6",1,1,1
"Ifitm7",1,1,1
"Igdcc3",1,1,1
"Igsf1",1,1,1
"Il10",1,1,1
"Il17f",1,1,1
"Il17re",1,1,1
"Il18r1",1,1,1
"Il2",1,1,1
"Il22ra1",1,1,1
"Il4i1",1,1,1
"Il5",1,1,1
"Inmt",1,1,1
"Insrr",1,1,1
"Iqca",1,1,1
"Iqub",1,1,1
"Irx4",1,1,1
"Itih4",1,1,1
"Izumo1",1,1,1
"Kcna7",1,1,1
"Kcne2",1,1,1
"Kcnh3",1,1,1
"Kcnh4",1,1,1
"Kcnk15",1,1,1
"Kcnq1",1,1,1
"Kcns1",1,1,1
"Kcnu1",1,1,1
"Kdm4d",1,1,1
"Kif17",1,1,1
"Kif19a",1,1,1
"Kl",1,1,1
"Klhdc7a",1,1,1
"Klhl31",1,1,1
"Klhl32",1,1,1
"Klhl4",1,1,1
"Klk7",1,1,1
"Klrb1a",1,1,1
"Klrb1c",1,1,1
"Kremen2",1,1,1
"Krt17",1,1,1
"Krt5",1,1,1
"Krt71",1,1,1
"Krt79",1,1,1
"Krtap1-5",1,1,1
"Krtap9-3",1,1,1
"L1td1",1,1,1
"Lat",1,1,1
"Lce1a2",1,1,1
"Lce1d",1,1,1
"Lce1l",1,1,1
"Lctl",1,1,1
"Ldhc",1,1,1
"Ldlrad1",1,1,1
"Lect1",1,1,1
"Lemd1",1,1,1
"Lhb",1,1,1
"Lhfpl4",1,1,1
"Lhx3",1,1,1
"Lipk",1,1,1
"Lipn",1,1,1
"Lmod3",1,1,1
"Loxhd1",1,1,1
"Lrg1",1,1,1
"Lrp1b",1,1,1
"Lrrc34",1,1,1
"Lrrc66",1,1,1
"Lrrtm3",1,1,1
"Ly6d",1,1,1
"Ly6f",1,1,1
"Ly6k",1,1,1
"Lypd1",1,1,1
"Lypd3",1,1,1
"Mal",1,1,1
"Maneal",1,1,1
"Map3k19",1,1,1
"March4",1,1,1
"Mbl2",1,1,1
"Mcpt-ps1",1,1,1
"Mcpt1",1,1,1
"Mcpt9",1,1,1
"Meiob",1,1,1
"Mesp2",1,1,1
"Mfsd6l",1,1,1
"Mgat4c",1,1,1
"Mir103-2",1,1,1
"Mir1193",1,1,1
"Mir125a",1,1,1
"Mir138-2",1,1,1
"Mir140",1,1,1
"Mir146",1,1,1
"Mir154",1,1,1
"Mir1907",1,1,1
"Mir1967",1,1,1
"Mir196b",1,1,1
"Mir199a-1",1,1,1
"Mir23a",1,1,1
"Mir24-2",1,1,1
"Mir26a-1",1,1,1
"Mir27a",1,1,1
"Mir301",1,1,1
"Mir3058",1,1,1
"Mir3061",1,1,1
"Mir3067",1,1,1
"Mir3070a",1,1,1
"Mir3070b",1,1,1
"Mir3096",1,1,1
"Mir323",1,1,1
"Mir337",1,1,1
"Mir339",1,1,1
"Mir340",1,1,1
"Mir343",1,1,1
"Mir344d-3",1,1,1
"Mir3471-1",1,1,1
"Mir421",1,1,1
"Mir423",1,1,1
"Mir450b",1,1,1
"Mir467f",1,1,1
"Mir483",1,1,1
"Mir493",1,1,1
"Mir496",1,1,1
"Mir5098",1,1,1
"Mir5100",1,1,1
"Mir5119",1,1,1
"Mir568",1,1,1
"Mir574",1,1,1
"Mir668",1,1,1
"Mir679",1,1,1
"Mir688",1,1,1
"Mir706",1,1,1
"Mir711",1,1,1
"Mir873",1,1,1
"Mirlet7b",1,1,1
"Mirlet7c-2",1,1,1
"Mirlet7e",1,1,1
"Mirlet7f-1",1,1,1
"Mirlet7g",1,1,1
"Mlana",1,1,1
"Mlip",1,1,1
"Mog",1,1,1
"Mogat1",1,1,1
"Morc2b",1,1,1
"Mrap2",1,1,1
"Ms4a10",1,1,1
"Ms4a15",1,1,1
"Msh4",1,1,1
"Muc15",1,1,1
"Myadml2",1,1,1
"Myh13",1,1,1
"Myh8",1,1,1
"Myl10",1,1,1
"Myl2",1,1,1
"Myo16",1,1,1
"Myo3a",1,1,1
"Myo3b",1,1,1
"Myom2",1,1,1
"Myot",1,1,1
"Myt1l",1,1,1
"Naip7",1,1,1
"Nanos3",1,1,1
"Nat1",1,1,1
"Ncan",1,1,1
"Ndp",1,1,1
"Nefh",1,1,1
"Neil2",1,1,1
"Neurod1",1,1,1
"Nfe2",1,1,1
"Nhlh1",1,1,1
"Nkx3-1",1,1,1
"Nlrp1c-ps",1,1,1
"Nlrp4c",1,1,1
"Nmbr",1,1,1
"Nos3",1,1,1
"Nox1",1,1,1
"Npffr1",1,1,1
"Npffr2",1,1,1
"Npm2",1,1,1
"Nrg2",1,1,1
"Nrg3",1,1,1
"Nrtn",1,1,1
"Ntrk1",1,1,1
"Ntsr2",1,1,1
"Nwd1",1,1,1
"Nxf3",1,1,1
"Nyap2",1,1,1
"Obox3",1,1,1
"Obscn",1,1,1
"Odf3l1",1,1,1
"Odf3l2",1,1,1
"Olfml1",1,1,1
"Olfr1261",1,1,1
"Olfr1310",1,1,1
"Olfr1316",1,1,1
"Olfr1392",1,1,1
"Olfr1396",1,1,1
"Olfr1417",1,1,1
"Olfr239",1,1,1
"Olfr315",1,1,1
"Olfr411",1,1,1
"Olfr55",1,1,1
"Olfr658",1,1,1
"Olfr874",1,1,1
"Omg",1,1,1
"Onecut1",1,1,1
"Opn4",1,1,1
"Opn5",1,1,1
"Otc",1,1,1
"Otoa",1,1,1
"Otol1",1,1,1
"Otos",1,1,1
"Otud6a",1,1,1
"Pak6",1,1,1
"Pax8",1,1,1
"Pcdh12",1,1,1
"Pcdh8",1,1,1
"Pcdha1",1,1,1
"Pcdha11",1,1,1
"Pcdha4",1,1,1
"Pcnxl2",1,1,1
"Pcsk2",1,1,1
"Pde11a",1,1,1
"Pdia2",1,1,1
"Pdzd3",1,1,1
"Pglyrp1",1,1,1
"Pgr15l",1,1,1
"Phlda2",1,1,1
"Pigz",1,1,1
"Pik3c2g",1,1,1
"Piwil4",1,1,1
"Pkp3",1,1,1
"Plch2",1,1,1
"Pld6",1,1,1
"Pnliprp1",1,1,1
"Pou2af1",1,1,1
"Pou4f2",1,1,1
"Ppfia2",1,1,1
"Ppp1r42",1,1,1
"Pramef12",1,1,1
"Pramel1",1,1,1
"Pramel5",1,1,1
"Prl3d1",1,1,1
"Prl8a6",1,1,1
"Prlhr",1,1,1
"Prm1",1,1,1
"Prok1",1,1,1
"Prrt1",1,1,1
"Prss38",1,1,1
"Prss42",1,1,1
"Prss48",1,1,1
"Psg28",1,1,1
"Psors1c2",1,1,1
"Pspn",1,1,1
"Ptprh",1,1,1
"Pxt1",1,1,1
"Pydc4",1,1,1
"R3hdml",1,1,1
"Rab25",1,1,1
"Rab44",1,1,1
"Rag2",1,1,1
"Ralyl",1,1,1
"Ramp2",1,1,1
"Rasd2",1,1,1
"Rasgrf1",1,1,1
"Rd3",1,1,1
"Rdh19",1,1,1
"Rell2",1,1,1
"Rgs22",1,1,1
"Rhox2d",1,1,1
"Rimbp3",1,1,1
"Rims3",1,1,1
"Rlbp1",1,1,1
"Rln1",1,1,1
"Rmnd1",1,1,1
"Rnf112",1,1,1
"Rnf151",1,1,1
"Rnf208",1,1,1
"Rnf32",1,1,1
"Rnu73b",1,1,1
"Robo4",1,1,1
"Rorc",1,1,1
"Rpl26",1,1,1
"Rpl3l",1,1,1
"Rps6kl1",1,1,1
"S1pr5",1,1,1
"Saa4",1,1,1
"Sag",1,1,1
"Samd12",1,1,1
"Scarna10",1,1,1
"Scarna3a",1,1,1
"Sec1",1,1,1
"Serpina1b",1,1,1
"Serpina3b",1,1,1
"Serpina3k",1,1,1
"Serpina9",1,1,1
"Serpinb1c",1,1,1
"Serpinb9c",1,1,1
"Serpinc1",1,1,1
"Sez6l",1,1,1
"Shh",1,1,1
"Shisa7",1,1,1
"Six3",1,1,1
"Slc10a4",1,1,1
"Slc16a5",1,1,1
"Slc16a8",1,1,1
"Slc18a3",1,1,1
"Slc22a1",1,1,1
"Slc22a27",1,1,1
"Slc22a29",1,1,1
"Slc25a18",1,1,1
"Slc25a31",1,1,1
"Slc25a54",1,1,1
"Slc28a3",1,1,1
"Slc32a1",1,1,1
"Slc44a3",1,1,1
"Slc45a1",1,1,1
"Slc4a10",1,1,1
"Slc4a5",1,1,1
"Slc5a1",1,1,1
"Slc5a10",1,1,1
"Slc5a11",1,1,1
"Slc6a3",1,1,1
"Slc6a7",1,1,1
"Slc9a4",1,1,1
"Slc9c1",1,1,1
"Slco1a6",1,1,1
"Slco1b2",1,1,1
"Slco1c1",1,1,1
"Sln",1,1,1
"Smc1b",1,1,1
"Smyd1",1,1,1
"Snora15",1,1,1
"Snora20",1,1,1
"Snord110",1,1,1
"Snord1b",1,1,1
"Snord1c",1,1,1
"Snord64",1,1,1
"Snord70",1,1,1
"Snord8",1,1,1
"Snord82",1,1,1
"Snord88c",1,1,1
"Sntg1",1,1,1
"Sntn",1,1,1
"Sohlh2",1,1,1
"Sorcs3",1,1,1
"Sowaha",1,1,1
"Sowahd",1,1,1
"Sox1",1,1,1
"Sp5",1,1,1
"Spag8",1,1,1
"Spata17",1,1,1
"Spatc1l",1,1,1
"Spem1",1,1,1
"Spink13",1,1,1
"Spint4",1,1,1
"Spns3",1,1,1
"Sprr2h",1,1,1
"Sptlc3",1,1,1
"Srpk3",1,1,1
"Ssxb10",1,1,1
"Ssxb5",1,1,1
"St8sia5",1,1,1
"Stk31",1,1,1
"Stoml3",1,1,1
"Stx1b",1,1,1
"Susd4",1,1,1
"Svopl",1,1,1
"Syt2",1,1,1
"Syt3",1,1,1
"T2",1,1,1
"Tbrg3",1,1,1
"Tbx6",1,1,1
"Tcerg1l",1,1,1
"Tcte2",1,1,1
"Tdo2",1,1,1
"Tescl",1,1,1
"Tex12",1,1,1
"Tex14",1,1,1
"Tex29",1,1,1
"Tex38",1,1,1
"Tgm3",1,1,1
"Themis",1,1,1
"Tigd4",1,1,1
"Tktl1",1,1,1
"Tlr12",1,1,1
"Tlr9",1,1,1
"Tm4sf4",1,1,1
"Tmem130",1,1,1
"Tmem145",1,1,1
"Tmem163",1,1,1
"Tmem217",1,1,1
"Tmem253",1,1,1
"Tmem52b",1,1,1
"Tmem8c",1,1,1
"Tmprss11bnl",1,1,1
"Tmprss11e",1,1,1
"Tmprss11f",1,1,1
"Tnk1",1,1,1
"Trat1",1,1,1
"Trim75",1,1,1
"Trp73",1,1,1
"Trpm8",1,1,1
"Tsks",1,1,1
"Tspan1",1,1,1
"Tspan32",1,1,1
"Tssk2",1,1,1
"Tssk5",1,1,1
"Tsx",1,1,1
"Ttc34",1,1,1
"Ttc39d",1,1,1
"Ttr",1,1,1
"Tuba3a",1,1,1
"Tuba3b",1,1,1
"Txndc2",1,1,1
"Tyms-ps",1,1,1
"Ubl4b",1,1,1
"Upb1",1,1,1
"Upk3a",1,1,1
"Ushbp1",1,1,1
"Usp17lc",1,1,1
"Usp44",1,1,1
"Usp51",1,1,1
"Vgll2",1,1,1
"Vmn1r32",1,1,1
"Vmn1r48",1,1,1
"Vmn1r53",1,1,1
"Vmn1r63",1,1,1
"Vmn2r15",1,1,1
"Vmn2r30",1,1,1
"Vmn2r4",1,1,1
"Vmn2r5",1,1,1
"Vmn2r63",1,1,1
"Vnn3",1,1,1
"Vpreb2",1,1,1
"Vsig8",1,1,1
"Vsx1",1,1,1
"Vwa3a",1,1,1
"Wdr52",1,1,1
"Wdr72",1,1,1
"Wdr86",1,1,1
"Wdr93",1,1,1
"Wfdc1",1,1,1
"Wfdc12",1,1,1
"Wfdc3",1,1,1
"Wfdc8",1,1,1
"Wisp3",1,1,1
"Wnt3",1,1,1
"Wnt3a",1,1,1
"Wnt7a",1,1,1
"Wnt8a",1,1,1
"Wnt9b",1,1,1
"Xkr7",1,1,1
"Ybx2",1,1,1
"Zap70",1,1,1
"Zar1",1,1,1
"Zbtb8b",1,1,1
"Zc3h12d",1,1,1
"Zfp352",1,1,1
"Zfp42",1,1,1
"Zkscan16",1,1,1
"Zmynd10",1,1,1
"Zscan5b",1,1,1
"0610005C13Rik",2,2,2
"0610010B08Rik",2,2,2
"0610038B21Rik",2,2,2
"1110020A21Rik",2,2,2
"1300002K09Rik",2,2,2
"1600016N20Rik",2,2,2
"1700001K23Rik",2,2,2
"1700007G11Rik",2,2,2
"1700018A04Rik",2,2,2
"1700019D03Rik",2,2,2
"1700028I16Rik",2,2,2
"1700031A10Rik",2,2,2
"1700034P13Rik",2,1,2
"1700042G15Rik",2,2,2
"1700061G19Rik",2,2,2
"1700084C01Rik",2,2,2
"1700102H20Rik",2,2,2
"1810044D09Rik",2,2,2
"2310069G16Rik",2,2,2
"2410003L11Rik",2,2,2
"2610016A17Rik",2,2,2
"2610027K06Rik",2,2,2
"2700070H01Rik",2,2,2
"2700081L22Rik",2,2,2
"2810429I04Rik",2,2,2
"2810459M11Rik",2,2,2
"2900011O08Rik",2,2,2
"3110009E18Rik",2,2,2
"3425401B19Rik",2,2,2
"4732471J01Rik",2,2,2
"4921507L20Rik",2,2,2
"4921507P07Rik",2,2,2
"4930465K10Rik",2,2,2
"4930483J18Rik",2,1,2
"4930483O08Rik",2,1,2
"4930487H11Rik",2,2,2
"4930519G04Rik",2,2,2
"4930557A04Rik",2,1,2
"4930594C11Rik",2,2,2
"4930599N23Rik",2,2,2
"4931406B18Rik",2,2,2
"4931440J10Rik",2,2,2
"4931440L10Rik",2,2,2
"4932435O22Rik",2,2,2
"4933400F21Rik",2,1,2
"4933405L10Rik",2,2,2
"4933406G16Rik",2,2,2
"4933427E11Rik",2,2,2
"4933430H16Rik",2,2,2
"4933432I03Rik",2,2,2
"4933432I09Rik",2,1,2
"4933433G15Rik",2,2,2
"5031410I06Rik",2,2,2
"5031425F14Rik",2,2,2
"5830454E08Rik",2,2,2
"9130017N09Rik",2,2,2
"9230112J17Rik",2,2,2
"9530027J09Rik",2,2,2
"9530051G07Rik",2,2,2
"9530053A07Rik",2,2,2
"9830107B12Rik",2,2,2
"A230073K19Rik",2,2,2
"A230108P19Rik",2,2,2
"A330040F15Rik",2,1,2
"A730020E08Rik",2,2,2
"A830018L16Rik",2,2,2
"A930001C03Rik",2,2,2
