"","V1","V2","V3"
"Avp",1,1,1
"B230206H07Rik",1,1,1
"B430010I23Rik",1,1,1
"B830017H08Rik",1,1,1
"Barhl2",1,1,1
"BC018473",1,1,1
"BC049762",1,1,1
"BC064078",1,1,1
"Bcl2l14",1,1,1
"Bcl2l15",1,1,1
"Bglap",1,1,1
"Bpifc",1,1,1
"Brsk2",1,1,1
"Btla",1,1,1
"C2cd4d",1,1,1
"C6",1,1,1
"C630020P19Rik",1,1,1
"C730027H18Rik",1,1,1
"C87198",1,1,1
"C9",1,1,1
"Cabp4",1,1,1
"Ccdc11",1,1,1
"Ccdc13",1,1,1
"Ccdc146",1,1,1
"Ccdc147",1,1,1
"Ccdc155",1,1,1
"Ccdc160",1,1,1
"Ccdc170",1,1,1
"Ccdc177",1,1,1
"Ccdc42b",1,1,1
"Ccdc54",1,1,1
"Ccm2l",1,1,1
"Cct8l1",1,1,1
"Cd164l2",1,1,1
"Cd2",1,1,1
"Cd207",1,1,1
"Cd247",1,1,1
"Cd300lg",1,1,1
"Cd6",1,1,1
"Cdcp2",1,1,1
"Cdx1",1,1,1
"Cebpe",1,1,1
"Cel",1,1,1
"Celf3",1,1,1
"Ces2g",1,1,1
"Chga",1,1,1
"Chrna10",1,1,1
"Chrnd",1,1,1
"Cideb",1,1,1
"Ciita",1,1,1
"Cited4",1,1,1
"Clcnkb",1,1,1
"Cldn19",1,1,1
"Clgn",1,1,1
"Clrn1",1,1,1
"Cnga2",1,1,1
"Cnga3",1,1,1
"Cnksr1",1,1,1
"Cntn3",1,1,1
"Col22a1",1,1,1
"Col9a1",1,1,1
"Cpa3",1,1,1
"Cplx3",1,1,1
"Cpn1",1,1,1
"Cpne9",1,1,1
"Crip3",1,1,1
"Crtac1",1,1,1
"Crybb3",1,1,1
"Csf2",1,1,1
"Cuzd1",1,1,1
"Cxcr3",1,1,1
"Cyp2ab1",1,1,1
"Cyp2f2",1,1,1
"Cyp4f14",1,1,1
"D030045P18Rik",1,1,1
"D430041D05Rik",1,1,1
"D630033O11Rik",1,1,1
"Dbil5",1,1,1
"Defb47",1,1,1
"Dll3",1,1,1
"Dll4",1,1,1
"Dlx6as1",1,1,1
"Dmrtb1",1,1,1
"Dmrtc1a",1,1,1
"Dnajb13",1,1,1
"Dnajb7",1,1,1
"Dnase1l3",1,1,1
"Dok7",1,1,1
"Dppa1",1,1,1
"Dppa3",1,1,1
"Drd1a",1,1,1
"Duox2",1,1,1
"Dydc1",1,1,1
"Dyrk4",1,1,1
"E130003G02Rik",1,1,1
"E330034G19Rik",1,1,1
"Efcab9",1,1,1
"Epb4.2",1,1,1
"Epgn",1,1,1
"Evx1",1,1,1
"F2rl3",1,1,1
"F630042J09Rik",1,1,1
"Faim2",1,1,1
"Fam154a",1,1,1
"Fam155a",1,1,1
"Fam166a",1,1,1
"Fam179a",1,1,1
"Fam187a",1,1,1
"Fam217a",1,1,1
"Fam227b",1,1,1
"Fbxo40",1,1,1
"Fcgbp",1,1,1
"Fcrlb",1,1,1
"Fgf23",1,1,1
"Fgf8",1,1,1
"Foxh1",1,1,1
"Foxl2os",1,1,1
"Fut2",1,1,1
"Fut7",1,1,1
"G630055G22Rik",1,1,1
"G730013B05Rik",1,1,1
"Gabrg3",1,1,1
"Gbx1",1,1,1
"Gfra3",1,1,1
"Ggt1",1,1,1
"Gjb6",1,1,1
"Glra1",1,1,1
"Gm10007",1,1,1
"Gm101",1,1,1
"Gm10639",1,1,1
"Gm10640",1,1,1
"Gm11128",1,1,1
"Gm11213",1,1,1
"Gm11413",1,1,1
"Gm12216",1,1,1
"Gm12695",1,1,1
"Gm13003",1,1,1
"Gm13032",1,1,1
"Gm13288",1,1,1
"Gm1332",1,1,1
"Gm14085",1,1,1
"Gm14169",1,1,1
"Gm14634",1,1,1
"Gm15070",1,1,1
"Gm15217",1,1,1
"Gm16325",1,1,1
"Gm16863",1,1,1
"Gm19583",1,1,1
"Gm19589",1,1,1
"Gm1968",1,1,1
"Gm20139",1,1,1
"Gm20594",1,1,1
"Gm20750",1,1,1
"Gm2762",1,1,1
"Gm3086",1,1,1
"Gm410",1,1,1
"Gm4489",1,1,1
"Gm4907",1,1,1
"Gm4952",1,1,1
"Gm5134",1,1,1
"Gm5415",1,1,1
"Gm5475",1,1,1
"Gm5523",1,1,1
"Gm5627",1,1,1
"Gm572",1,1,1
"Gm5741",1,1,1
"Gm5934",1,1,1
"Gm6116",1,1,1
"Gm6329",1,1,1
"Gm6583",1,1,1
"Gm6588",1,1,1
"Gm7092",1,1,1
"Gm7173",1,1,1
"Gm7337",1,1,1
"Gm7616",1,1,1
"Gm7904",1,1,1
"Gm8096",1,1,1
"Gm8234",1,1,1
"Gm826",1,1,1
"Gm8363",1,1,1
"Gm9866",1,1,1
"Gm9899",1,1,1
"Gm9994",1,1,1
"Gngt1",1,1,1
"Gnmt",1,1,1
"Gpc5",1,1,1
"Gpr110",1,1,1
"Gprin2",1,1,1
"Grb7",1,1,1
"Grid2ip",1,1,1
"Grin2a",1,1,1
"Grin2b",1,1,1
"Gtsf1l",1,1,1
"Gucy1b2",1,1,1
"H2-Bl",1,1,1
"H2-T3",1,1,1
"Haao",1,1,1
"Hal",1,1,1
"Hc",1,1,1
"Hcrtr1",1,1,1
"Hcst",1,1,1
"Heatr8",1,1,1
"Hepacam",1,1,1
"Hes5",1,1,1
"Hist1h1t",1,1,1
"Hist1h2ag",1,1,1
"Hist1h2ak",1,1,1
"Hist1h2bl",1,1,1
"Hist1h3a",1,1,1
"Hmgb1-rs17",1,1,1
"Hmgcs2",1,1,1
"Hnf1b",1,1,1
"Hoxb13",1,1,1
"Hpse2",1,1,1
"Hrasls5",1,1,1
"Hs3st6",1,1,1
"I730028E13Rik",1,1,1
"I730030J21Rik",1,1,1
"Ibsp",1,1,1
"Idi2",1,1,1
"Ifi44l",1,1,1
"Igdcc3",1,1,1
"Igfn1",1,1,1
"Igsf1",1,1,1
"Il10",1,1,1
"Il19",1,1,1
"Insl5",1,1,1
"Irgc1",1,1,1
"Itih4",1,1,1
"Itpka",1,1,1
"Kbtbd12",1,1,1
"Kcng3",1,1,1
"Kcng4",1,1,1
"Kcnip2",1,1,1
"Kcnj11",1,1,1
"Kcnj9",1,1,1
"Kcnk15",1,1,1
"Kcnk18",1,1,1
"Kcnv2",1,1,1
"Kif19a",1,1,1
"Klhl34",1,1,1
"Klk11",1,1,1
"Klk4",1,1,1
"Klrb1c",1,1,1
"Klrb1f",1,1,1
"Klri2",1,1,1
"Kprp",1,1,1
"Krt27",1,1,1
"Krt75",1,1,1
"Krt78",1,1,1
"Krt83",1,1,1
"Krtap1-5",1,1,1
"L1td1",1,1,1
"Lbx2",1,1,1
"Lce1e",1,1,1
"Lce1g",1,1,1
"Lcn2",1,1,1
"Ldoc1",1,1,1
"Leap2",1,1,1
"Lect1",1,1,1
"Lelp1",1,1,1
"LOC547349",1,1,1
"Lrg1",1,1,1
"Ltb",1,1,1
"Lyg1",1,1,1
"Mal",1,1,1
"Mall",1,1,1
"Mc2r",1,1,1
"Mcf2",1,1,1
"Mcpt-ps1",1,1,1
"Mcpt4",1,1,1
"Mettl21c",1,1,1
"Mettl21e",1,1,1
"Mgat4c",1,1,1
"Mia",1,1,1
"Mir106b",1,1,1
"Mir142",1,1,1
"Mir146",1,1,1
"Mir148a",1,1,1
"Mir152",1,1,1
"Mir155",1,1,1
"Mir1929",1,1,1
"Mir1934",1,1,1
"Mir1938",1,1,1
"Mir1966",1,1,1
"Mir1967",1,1,1
"Mir20a",1,1,1
"Mir219-1",1,1,1
"Mir28b",1,1,1
"Mir302a",1,1,1
"Mir3097",1,1,1
"Mir30d",1,1,1
"Mir330",1,1,1
"Mir337",1,1,1
"Mir344d-3",1,1,1
"Mir345",1,1,1
"Mir365-1",1,1,1
"Mir365-2",1,1,1
"Mir370",1,1,1
"Mir450b",1,1,1
"Mir494",1,1,1
"Mir496",1,1,1
"Mir5100",1,1,1
"Mir700",1,1,1
"Mir704",1,1,1
"Mir92b",1,1,1
"Mirlet7b",1,1,1
"Mmp1a",1,1,1
"Mogat1",1,1,1
"Mpo",1,1,1
"Mrgprb1",1,1,1
"Mroh2a",1,1,1
"Mybpc1",1,1,1
"Mybph",1,1,1
"Myf5",1,1,1
"Myh4",1,1,1
"Myh6",1,1,1
"Myl2",1,1,1
"Myl7",1,1,1
"Myo15",1,1,1
"Myom3",1,1,1
"Mypn",1,1,1
"Myrfl",1,1,1
"Nefl",1,1,1
"Nek10",1,1,1
"Neurog2",1,1,1
"Nkx6-2",1,1,1
"Nmur1",1,1,1
"Npc1l1",1,1,1
"Npvf",1,1,1
"Npy5r",1,1,1
"Nr1i2",1,1,1
"Nrsn2",1,1,1
"Nxf3",1,1,1
"Oc90",1,1,1
"Odf1",1,1,1
"Olfr10",1,1,1
"Olfr1033",1,1,1
"Olfr1055",1,1,1
"Olfr115",1,1,1
"Olfr1309",1,1,1
"Olfr1316",1,1,1
"Olfr239",1,1,1
"Olfr420",1,1,1
"Olfr49",1,1,1
"Olfr544",1,1,1
"Olfr545",1,1,1
"Olfr55",1,1,1
"Olfr70",1,1,1
"Oprd1",1,1,1
"Otc",1,1,1
"Otos",1,1,1
"Oxct2a",1,1,1
"Oxct2b",1,1,1
"Oxt",1,1,1
"Padi4",1,1,1
"Pak6",1,1,1
"Patl2",1,1,1
"Pcdha6",1,1,1
"Pcdha8",1,1,1
"Pcp4",1,1,1
"Pde6a",1,1,1
"Pdzd3",1,1,1
"Pex5l",1,1,1
"Pglyrp1",1,1,1
"Pigr",1,1,1
"Pik3c2g",1,1,1
"Pip5kl1",1,1,1
"Pkhd1",1,1,1
"Pla2g10",1,1,1
"Pla2g2f",1,1,1
"Plcxd3",1,1,1
"Plin5",1,1,1
"Pou3f2",1,1,1
"Pou5f2",1,1,1
"Ppef2",1,1,1
"Ppp1r17",1,1,1
"Ppp3r2",1,1,1
"Prl",1,1,1
"Prl2c1",1,1,1
"Prl2c5",1,1,1
"Prl3d3",1,1,1
"Prl8a6",1,1,1
"Prlhr",1,1,1
"Prss22",1,1,1
"Psg28",1,1,1
"Ptx4",1,1,1
"Pzp",1,1,1
"Qrfpr",1,1,1
"Rab25",1,1,1
"Rasd2",1,1,1
"Rbp7",1,1,1
"Rdh19",1,1,1
"Reg3a",1,1,1
"Rgs18",1,1,1
"Rhov",1,1,1
"Rhox2g",1,1,1
"Rimkla",1,1,1
"Rlbp1",1,1,1
"Rmnd1",1,1,1
"Rnase12",1,1,1
"Rnf183",1,1,1
"Rnf222",1,1,1
"Rnu12",1,1,1
"Rp1l1",1,1,1
"S100g",1,1,1
"Samd3",1,1,1
"Scarna10",1,1,1
"Scarna9",1,1,1
"Scg3",1,1,1
"Scgb1b30",1,1,1
"Scn4b",1,1,1
"Scn8a",1,1,1
"Scnn1b",1,1,1
"Selp",1,1,1
"Serpina12",1,1,1
"Serpina3a",1,1,1
"Serpina4-ps1",1,1,1
"Serpinb5",1,1,1
"Sh2d4b",1,1,1
"Shc3",1,1,1
"Skor1",1,1,1
"Sla2",1,1,1
"Slain1",1,1,1
"Slamf1",1,1,1
"Slc10a2",1,1,1
"Slc10a5",1,1,1
"Slc22a8",1,1,1
"Slc24a1",1,1,1
"Slc25a18",1,1,1
"Slc27a5",1,1,1
"Slc28a1",1,1,1
"Slc30a10",1,1,1
"Slc38a8",1,1,1
"Slc45a1",1,1,1
"Slc4a5",1,1,1
"Slc6a13",1,1,1
"Slc7a10",1,1,1
"Slc7a15",1,1,1
"Slc9a4",1,1,1
"Slc9b1",1,1,1
"Slco1c1",1,1,1
"Slfn1",1,1,1
"Slfn14-ps",1,1,1
"Slitrk4",1,1,1
"Snap25",1,1,1
"Sncb",1,1,1
"Snora30",1,1,1
"Snord1b",1,1,1
"Snord23",1,1,1
"Snord61",1,1,1
"Snord8",1,1,1
"Sntg1",1,1,1
"Sowahb",1,1,1
"Sox2ot",1,1,1
"Sp8",1,1,1
"Spaca5",1,1,1
"Spata31d1a",1,1,1
"Spata4",1,1,1
"Spdef",1,1,1
"Speer4a",1,1,1
"Speer4d",1,1,1
"Speer4e",1,1,1
"Spef2",1,1,1
"Spib",1,1,1
"Spink2",1,1,1
"Sprr2h",1,1,1
"Srrm3",1,1,1
"Ssxb5",1,1,1
"Ssxb9",1,1,1
"Stmn1-rs1",1,1,1
"Syt2",1,1,1
"Tbata",1,1,1
"Tcap",1,1,1
"Tceal7",1,1,1
"Tcerg1l",1,1,1
"Tcp10c",1,1,1
"Tctex1d4",1,1,1
"Tdrd6",1,1,1
"Tdrd9",1,1,1
"Tepp",1,1,1
"Tex12",1,1,1
"Tex40",1,1,1
"Tgm3",1,1,1
"Thrsp",1,1,1
"Tktl1",1,1,1
"Tmem125",1,1,1
"Tmem130",1,1,1
"Tmem139",1,1,1
"Tmem163",1,1,1
"Tmem179",1,1,1
"Tmem217",1,1,1
"Tmem229a",1,1,1
"Tmem92",1,1,1
"Tmigd1",1,1,1
"Tmprss11e",1,1,1
"Tmprss12",1,1,1
"Tmprss4",1,1,1
"Tmprss6",1,1,1
"Tmprss9",1,1,1
"Tmsb15b2",1,1,1
"Tnfrsf13c",1,1,1
"Trim63",1,1,1
"Trim72",1,1,1
"Trpa1",1,1,1
"Tspan1",1,1,1
"Tspan10",1,1,1
"Tspy-ps",1,1,1
"Tssk5",1,1,1
"Tsx",1,1,1
"Ttc34",1,1,1
"Tubal3",1,1,1
"Ubald2",1,1,1
"Ubd",1,1,1
"Ugt1a9",1,1,1
"Usp17lc",1,1,1
"Usp17ld",1,1,1
"Vgll2",1,1,1
"Vil1",1,1,1
"Vmn1r21",1,1,1
"Vmn1r34",1,1,1
"Vmn1r35",1,1,1
"Vmn1r36",1,1,1
"Vmn1r37",1,1,1
"Vmn2r13",1,1,1
"Vmn2r2",1,1,1
"Vmn2r42",1,1,1
"Vmn2r55",1,1,1
"Vmn2r63",1,1,1
"Vmn2r84",1,1,1
"Vmn2r85",1,1,1
"Vmn2r87",1,1,1
"Vmn2r9",1,1,1
"Vsig8",1,1,1
"Wbscr25",1,1,1
"Wdr16",1,1,1
"Wdr52",1,1,1
"Wfdc1",1,1,1
"Wfdc3",1,1,1
"Wnk2",1,1,1
"Wnt3",1,1,1
"Wnt8b",1,1,1
"Xist",1,1,1
"Zdhhc23",1,1,1
"Zfp352",1,1,1
"Zfp474",1,1,1
"Zfp819",1,1,1
"Zmynd12",1,1,1
"Zpbp2",1,1,1
"0610010B08Rik",2,2,2
"1600029O15Rik",2,2,2
"1700001L19Rik",2,1,2
"1700007G11Rik",2,1,2
"1700016G22Rik",2,2,2
"1700016K19Rik",2,1,2
"1700020A23Rik",2,2,2
"1700026D08Rik",2,2,2
"1700045I19Rik",2,2,2
"1700063D05Rik",2,1,2
"1700110I01Rik",2,2,2
"1700120C14Rik",2,2,2
"1700128A07Rik",2,1,2
"2210039B01Rik",2,1,2
"2310015B20Rik",2,2,2
"2310043L19Rik",2,2,2
"3110035E14Rik",2,1,2
"4833424O15Rik",2,1,2
"4921525O09Rik",2,2,2
"4921530D09Rik",2,2,2
"4930474M22Rik",2,2,2
"4930502E09Rik",2,2,2
"4930529M08Rik",2,1,2
"4930533B01Rik",2,2,2
"4930546K05Rik",2,2,2
"4930583K01Rik",2,2,2
"4931406B18Rik",2,2,2
"4931408D14Rik",2,2,2
"4932414N04Rik",2,2,2
"4932438H23Rik",2,2,2
"4933422A05Rik",2,1,2
"4933427G17Rik",2,2,2
"4933430H16Rik",2,2,2
"4933433C11Rik",2,2,2
"5031410I06Rik",2,2,2
"5033404E19Rik",2,1,2
"5330417C22Rik",2,1,2
"7420700N18Rik",2,1,2
"8430408G22Rik",2,2,2
"9430069I07Rik",2,1,2
"9630028B13Rik",2,1,2
"a",2,2,2
"A230072E10Rik",2,2,2
"A430088P11Rik",2,2,2
"A430093F15Rik",2,2,2
"Abca14",2,1,2
"Ablim2",2,2,2
"Adcy10",2,2,2
"Adh4",2,1,2
"AI463170",2,1,2
"Ak8",2,2,2
"Akap3",2,1,2
"Alb",2,2,2
"Alpk2",2,2,2
"Ampd1",2,1,2
"Ang2",2,1,2
"Ankar",2,1,2
"Ankrd53",2,2,2
"Ano9",2,2,2
"Antxrl",2,1,2
"Aox3l1",2,2,2
"Aplnr",2,2,2
"Apoc1",2,2,2
"Apof",2,1,2
"Arg2",2,1,2
"Arid3c",2,2,2
"Arl14epl",2,2,2
"Arr3",2,1,2
"Art1",2,1,2
"Art3",2,2,2
"Asb16",2,2,2
"Asprv1",2,1,2
"AU021092",2,2,2
"AU023762",2,2,2
"AU023871",2,2,2
"AU040972",2,1,2
"B230209K01Rik",2,2,2
"B230378P21Rik",2,2,2
"B4galnt4",2,1,2
"Baat",2,2,2
"Barhl1",2,2,2
"Bbox1",2,2,2
"BC006965",2,1,2
"BC030500",2,2,2
"BC089491",2,1,2
"BC125332",2,2,2
"Bcl2a1c",2,2,2
"Bglap2",2,2,2
"Btbd16",2,2,2
"Btn1a1",2,1,2
"Btnl9",2,2,2
"C7",2,1,2
"Calcb",2,2,2
"Ccnb1ip1",2,1,2
"Ccr3",2,2,2
"Ccr7",2,2,2
"Cd200r3",2,2,2
"Cd27",2,1,2
"Cd4",2,2,2
"Cd5l",2,2,2
"Cdcp1",2,2,2
"Cdh20",2,2,2
"Cdk5r2",2,2,2
"Cecr2",2,1,2
"Ces2e",2,2,2
"Chdh",2,2,2
"Chrna5",2,1,2
"Cldn20",2,2,2
"Cldn23",2,1,2
"Cldn4",2,2,2
"Clec10a",2,2,2
"Clec2g",2,2,2
"Clec2i",2,1,2
"Clvs2",2,2,2
"Cntnap3",2,2,2
"Cpne7",2,2,2
"Csnka2ip",2,2,2
"Cst7",2,2,2
"Cxcl11",2,1,2
"Cylc1",2,1,2
"Cyp26c1",2,1,2
"Cyp2j13",2,1,2
"Cyp2t4",2,2,2
"Cyp4a10",2,2,2
"Cyp4a31",2,2,2
"D030047H15Rik",2,2,2
"D130043K22Rik",2,2,2
"D1Pas1",2,2,2
"D4Ertd617e",2,2,2
"D6Ertd474e",2,1,2
"D730039F16Rik",2,2,2
"D7Ertd443e",2,2,2
"Dfnb59",2,2,2
"Dgkb",2,1,2
"Dlx4",2,2,2
"Dlx6",2,1,2
"Dnahc5",2,1,2
"Dnajc22",2,2,2
"Dsc3",2,2,2
"Dupd1",2,1,2
"E130304I02Rik",2,2,2
"Edar",2,1,2
"Eif3j2",2,2,2
"Elavl3",2,1,2
"Epcam",2,2,2
"Ephb1",2,1,2
"Erich2",2,2,2
"F9",2,2,2
"Faah",2,2,2
"Fam131c",2,2,2
"Fam159a",2,2,2
"Fam166b",2,2,2
"Fam178b",2,1,2
"Fam184b",2,2,2
"Fam19a4",2,1,2
"Fam24a",2,2,2
"Fam43b",2,1,2
"Fam69c",2,2,2
"Fasl",2,2,2
"Fbxw15",2,2,2
"Fbxw18",2,1,2
"Fermt1",2,2,2
"Fgf17",2,2,2
"Fgfr4",2,2,2
"Fkbp6",2,2,2
"Fmo3",2,2,2
"Foxd4",2,1,2
"Foxn1",2,2,2
"Foxp3",2,1,2
"Fpr3",2,1,2
"Frmpd1",2,2,2
"Frrs1l",2,2,2
"Fxyd1",2,2,2
"Fxyd7",2,2,2
"Gabrr3",2,2,2
"Gal",2,2,2
"Gcm2",2,2,2
"Gcnt7",2,1,2
"Gif",2,1,2
"Gja6",2,2,2
"Gjd3",2,2,2
"Glp1r",2,2,2
"Glra4",2,2,2
"Gm10220",2,2,2
"Gm10389",2,2,2
"Gm10408",2,2,2
"Gm10471",2,2,2
"Gm10714",2,1,2
"Gm10789",2,2,2
"Gm10823",2,1,2
"Gm12159",2,1,2
"Gm13083",2,2,2
"Gm13718",2,2,2
"Gm14139",2,2,2
"Gm14207",2,1,2
"Gm14391",2,2,2
"Gm14812",2,2,2
"Gm15104",2,2,2
"Gm15350",2,1,2
"Gm16157",2,2,2
"Gm16381",2,2,2
"Gm16894",2,1,2
"Gm17384",2,2,2
"Gm19510",2,1,2
"Gm20187",2,1,2
"Gm20356",2,1,2
"Gm20597",2,2,2
"Gm20753",2,2,2
"Gm3696",2,2,2
"Gm5122",2,2,2
"Gm5126",2,2,2
"Gm5177",2,1,2
"Gm648",2,2,2
"Gm6567",2,1,2
"Gm6710",2,2,2
"Gm9199",2,2,2
"Gm9731",2,2,2
"Gng13",2,1,2
"Gphb5",2,1,2
"Gpr111",2,2,2
"Gpr115",2,1,2
"Grifin",2,2,2
"Grin2c",2,2,2
"Grrp1",2,1,2
"Gsdmc2",2,1,2
"Gsdmc3",2,1,2
"Gsdmc4",2,1,2
"Gyltl1b",2,1,2
"Gzmn",2,1,2
"H2-Ob",2,2,2
"Hdc",2,2,2
"Hepacam2",2,1,2
"Hes2",2,1,2
"Hesx1",2,2,2
"Hfm1",2,2,2
"Hils1",2,1,2
"Hist1h2af",2,2,2
"Hist1h2ah",2,1,2
"Hist1h3g",2,2,2
"Hist1h4c",2,2,2
"Hist3h2ba",2,2,2
"Hist3h2bb-ps",2,2,2
"Hnf4g",2,1,2
"Hrk",2,2,2
"Hsd17b14",2,1,2
"Hsd3b2",2,2,2
"Hsf5",2,1,2
"Htr1d",2,2,2
"Htr3b",2,2,2
"Htr5b",2,1,2
"Icos",2,2,2
"Ifitm6",2,2,2
"Ifitm7",2,2,2
"Igfbpl1",2,2,2
"Igj",2,2,2
"Il23a",2,2,2
"Il23r",2,2,2
"Il25",2,1,2
"Ina",2,1,2
"Inpp5j",2,2,2
"Insm1",2,2,2
"Irs4",2,1,2
"Itgb2l",2,2,2
"Iyd",2,2,2
"Kcne3",2,2,2
"Kcnh5",2,2,2
"Kcnq3",2,2,2
"Khdc3",2,2,2
"Klb",2,1,2
"Klkb1",2,2,2
"Krt15",2,2,2
"Lemd1",2,1,2
"Lgals12",2,1,2
"Lingo3",2,2,2
"Lipi",2,1,2
"Lipm",2,2,2
"Lman1l",2,2,2
"Lrrc10",2,1,2
"Lrrc26",2,2,2
"Lrrc9",2,2,2
"Lrriq1",2,1,2
"Madcam1",2,1,2
"Map3k19",2,2,2
"Map7d2",2,1,2
"Mapk15",2,2,2
"Mapk8ip2",2,1,2
"Mb",2,2,2
"Mcpt1",2,1,2
"Mir1188",2,2,2
"Mir1247",2,2,2
"Mir126",2,1,2
"Mir154",2,2,2
"Mir194-1",2,1,2
"Mir1943",2,2,2
"Mir1945",2,2,2
"Mir1956",2,2,2
"Mir212",2,1,2
"Mir215",2,2,2
"Mir3070a",2,1,2
"Mir33",2,1,2
"Mir343",2,2,2
"Mir382",2,2,2
"Mir5098",2,2,2
"Mir574",2,1,2
"Mir875",2,2,2
"Mir93",2,2,2
"Mir99b",2,2,2
"Mirlet7f-1",2,1,2
"Mixl1",2,2,2
"Mlip",2,2,2
"Morc2b",2,2,2
"Mpzl2",2,2,2
"Msh4",2,2,2
"Msx1as",2,1,2
"Muc13",2,2,2
"Musk",2,2,2
"Mybpc3",2,1,2
"Myh8",2,2,2
"Mylk4",2,2,2
"Myo18b",2,2,2
"Myo3b",2,2,2
"Myoc",2,2,2
"Myoz1",2,2,2
"Myoz2",2,2,2
"Nat8",2,1,2
"Ncan",2,2,2
"Necab2",2,1,2
"Nepn",2,2,2
"Nhlh1",2,2,2
"Nhlrc4",2,2,2
"Nkpd1",2,2,2
"Nlrp2",2,1,2
"Nlrp4f",2,2,2
"Notum",2,2,2
"Nox1",2,1,2
"Nptxr",2,2,2
"Nxnl1",2,2,2
"Nxpe2",2,1,2
"Oas1f",2,2,2
"Obox3",2,2,2
"Obscn",2,2,2
"Odf3l1",2,1,2
"Olfr1260",2,2,2
"Olfr1310",2,1,2
"Olfr1384",2,2,2
"Olfr1393",2,2,2
"Olfr1417",2,1,2
"Olfr1420",2,1,2
"Olfr56",2,2,2
"Olfr805",2,1,2
"Olfr874",2,2,2
"Olfr877",2,1,2
"Onecut1",2,2,2
"Otog",2,2,2
"OTTMUSG00000016609",2,2,2
"Pabpc6",2,2,2
"Pcdh12",2,1,2
"Pcdha2",2,2,2
"Pcnxl2",2,2,2
"Pcsk1n",2,2,2
"Pcsk2",2,1,2
"Pde6b",2,2,2
"Pdzk1ip1",2,1,2
"Pla2g5",2,1,2
"Pllp",2,1,2
"Pm20d1",2,2,2
"Pnlip",2,2,2
"Pnoc",2,2,2
"Ppm1n",2,1,2
"Prkcq",2,2,2
"Prl3d1",2,2,2
"Prl3d2",2,2,2
"Prr18",2,1,2
"Prr19",2,2,2
"Prrt1",2,2,2
"Prss2",2,2,2
"Prss41",2,1,2
"Prss56",2,1,2
"Prss57",2,2,2
"Prss8",2,1,2
"Ptgds",2,2,2
"Pth2r",2,2,2
