"","logFC","logCPM","LR","PValue"
"Zfp398",-0.250602943338453,2.94874712950489,1.75293127519271,0.185508654215192
"2610044O15Rik8",0.326085303357816,2.40052117622262,2.12047655836618,0.145341313786778
"Cryl1",0.0336795257383132,2.93115231599453,0.0264178454894139,0.870884037559723
"Sass6",0.435912633832315,2.60407777197985,4.17212090188312,0.0410943274002148
"Ticrr",0.236338415971311,3.06780050822617,1.39570797024313,0.23744352021349
"Tmem67",0.153943875436654,2.623474679404,0.56358400763605,0.452819785066942
"Txnl4b",0.0896770785093774,2.5635655720867,0.188661051508634,0.664033356782432
"Zfp595",0.0163322838867527,2.64168219339239,0.00552389335922854,0.940753456419699
"Zkscan4",0.23198777269797,2.74035976862449,1.03040919248758,0.310062579506522
"Gabrb3",-0.157919823761761,3.01190800801918,0.393396829740315,0.530519266299778
"Glrb",0.116168947150973,2.41293455235527,0.170982752219103,0.67923987758877
"Optn",0.0487979646157445,3.03388366520716,0.0524163379066458,0.818910773390688
"Reps2",-0.149403478990774,1.97550672336928,0.235332441219493,0.627597785862318
"Siah1b",0.225486598651078,2.99445628864923,1.25329280996108,0.262924499090552
"Tamm41",0.236350077126943,2.80504864515228,1.35873151905161,0.243757441410496
"Thoc6",-0.0849983825913435,2.57964005819023,0.163319661177438,0.686118395061223
"C130083M11Rik",0.078628985203825,2.82018610478556,0.162120020493858,0.687212118843788
"Fam26e",-0.0021819604891283,1.97634107077012,6.68275057744694e-05,0.99347751858323
"Lyrm4",0.077865945985071,2.5613056574737,0.102001968084691,0.749440293585291
"Rpusd2",0.130266962011536,3.16397955650266,0.590034398102559,0.442405817493599
"Slc27a6",0.0328664873185822,2.08750347644164,0.0130423506535102,0.909076785507618
"Zfp775",0.512378610562671,2.27561978736684,4.25696145339522,0.0390897818740497
"Deb1",-0.124718448389684,3.26045189232661,0.514933017948379,0.473011152494739
"Fam131a",-0.491264792547283,3.82934675964055,6.33728062165727,0.0118226000197522
"Lin37",-0.0188583497619048,2.45196165139833,0.0063429442280114,0.936521510442641
"Mcm9",0.143164504058972,2.76435207348774,0.574392893385476,0.448518558905058
"Mpv17l",0.124408541143748,2.85427495123087,0.438319855878594,0.507934506074469
"Rnf141",-0.0016529442912494,2.97126032900356,7.60119346008281e-05,0.993043745660609
"Sh3d21",-0.0446940928833389,2.89890700856353,0.0434488564594133,0.83488238737284
"Tctn1",0.0512104887178067,2.70722073861774,0.0625842798432261,0.802457041981384
"Tsen2",0.0478941525094671,2.55042865278033,0.0471774767819415,0.82804954843392
"Aasdh",0.11039313106366,2.40316736257028,0.207882561524807,0.648432116830687
"Fam105a",-0.0142831336699169,2.89629154977589,0.00303281431929214,0.956081904939323
"Mgarp",0.0551888902737076,2.57745017568245,0.0314608222998487,0.859216208392587
"Phf16",0.0154632293791308,2.67374443748911,0.00483233246366144,0.944579709071735
"Sepsecs",0.032915678451646,2.85877662285394,0.030956500760968,0.860337469492062
"Usp35",0.252308564210393,2.40141536525353,0.894405304195608,0.344286297693653
"Col28a1",0.213074158258538,2.8616327085105,0.623393434062052,0.429789052904113
"Gemin8",0.0945185369285258,2.56443315161283,0.157385739028601,0.691574897564534
"Gm21319",0.0798599491761641,3.07362248137442,0.179917813695416,0.67144387965904
"Hexdc",0.240134952415939,2.19160695785499,0.827798152820138,0.36290998973257
"Il6ra",0.211905581597204,3.28244309021515,1.38983095407975,0.23843364950649
"Pank1",0.1833392768084,2.60921180839161,0.819443344234897,0.365342969160657
"Ppp4r1l-ps",0.235135611487923,2.24304845537212,0.825183937275658,0.36366885097711
"Sirt4",-0.0838459313884383,2.12732238319021,0.086531694293857,0.768633581111645
"Skida1",0.447350600469281,2.49510798265764,3.76610195502377,0.0523013850211656
"Spef1",0.0522585371002468,2.43378536189692,0.0590880753600378,0.807943123219265
"Tmem200b",0.138988491762217,2.41589335161091,0.235974711057011,0.627128627814927
"Trpc2",0.258163886868676,2.2615636610096,1.24341022179685,0.264814831714653
"Zfp771",-0.433659366465803,2.49277605310853,2.13586647960254,0.143889137421561
"Abcc9",0.193762736093407,2.84523379096206,0.34933847369787,0.554487843121828
"Aste1",-0.333784583424478,2.79322063138103,3.09170049996098,0.0786925312019081
"Cenpl",0.314675490937974,2.93230593178766,2.46275500636085,0.116574155401153
"Dtwd1",0.136092134285506,2.73540956086477,0.480245957165326,0.488310929259226
"Gem",-0.0235915403665175,6.35032992016777,0.00945123732867259,0.922553691212594
"Irx3",0.0964233666782247,3.24996002286956,0.136230450827455,0.712057590350085
"Pex7",0.152343579616878,3.07885882993979,0.58633010187796,0.443841764710823
"Slc43a2",0.189981463499982,4.03304461377221,0.288878232082091,0.590940283820017
"Zfp174",0.284523444473445,2.23437777695103,1.43111045681169,0.231583296831204
"4930422G04Rik",0.088280096592165,2.82280444349774,0.183460964411299,0.668415659795918
"Cadm1",-0.118173740935251,3.06637237997308,0.160944125030083,0.688288767386379
"Fam173b",-0.170235699940266,2.87901653279566,0.785444030618843,0.375481315719796
"Fam57a",-0.18508579346237,2.79423260684833,0.737219541625497,0.390553016421164
"Gm20300",0.321112299209629,2.24065876159947,1.52416828380923,0.21698979580568
"Heyl",-0.247054522334154,3.7138608889703,0.399088009445169,0.527560622929463
"Slc22a15",-0.06243613517264,2.74807596002436,0.0866497987422221,0.768480247394353
"Abcc4",0.413980314057257,3.18186948684738,3.18033113945013,0.0745296244264056
"Doc2a",0.179290135354226,2.79708510375656,0.812826284019303,0.367285976106276
"Nqo1",0.474659996724823,3.37176262150514,2.55370484011769,0.110035955375279
"Pdgfa",-0.249358468272025,3.39864523674005,0.650938378790428,0.419777384348883
"Pigh",0.055676526759821,2.60323623163814,0.0556719024992001,0.813472291174591
"Ppm1k",0.275647587123129,2.50848876132473,1.53492891957267,0.215374206468778
"Spsb2",-0.0109703627252814,2.42443556284155,0.00177050626421504,0.966437008964878
"Trim62",-0.283088741820513,3.42759277219755,2.28907572094276,0.130287489240708
"Zfp956",0.040193172480429,2.50523897715994,0.0286503925004062,0.865588780224729
"Dusp14",-0.281649483278092,3.68541378422654,2.43267634011905,0.11882986370185
"Efnb3",0.350607513557941,1.74249556578438,0.853458560673356,0.355575765431051
"Fzd4",-0.465482930400209,3.07117272889,2.03147951099383,0.154070558841107
"Gm2382",0.0127116743290099,2.75307157789664,0.00417034410391626,0.948509841188148
"Gm6756",-0.211195466157367,3.26754976233741,1.09015899774406,0.296435982798685
"Hoxb4",0.0183814107306352,2.76003607618759,0.00860907782016263,0.926074275412543
"Mfsd4",-0.0566693132635912,2.73518873401055,0.0686724059450086,0.793279652979601
"Pcdhb16",-0.162812751811329,2.42118839006786,0.523638844702618,0.469293568593757
"Rnaseh2b",-0.198803558796935,3.04589380855936,0.951035041315202,0.329455976332969
"Swsap1",-0.0722914881086563,2.76942972597726,0.124889274005449,0.723791010204091
"Zfp11",0.120922157463029,2.75575000729861,0.321700017728104,0.570587783283466
"1110008J03Rik",-0.238244144677911,2.81639423404095,1.09219993972911,0.295984286925696
"Atxn7l2",0.0739538168961022,2.25386123307129,0.0917170272441536,0.762005555204621
"Cep128",-0.0705790167212087,2.79932494310038,0.1028287877723,0.748461029064009
"Fxyd5",-0.0243815059666087,3.47314726245417,0.0167302780313925,0.897084209863834
"Gamt",-0.216550258599577,2.40903548490538,0.469958017486013,0.493006483097016
"Nars2",0.281339402196154,2.77777387778056,1.74426071262383,0.186599870579026
"Nmral1",0.0605855791805597,2.32676213590208,0.0660941739365608,0.797110939704643
"Stac2",0.128050148639691,4.64828998109756,0.224380789034248,0.635722059733801
"Znrf3",-0.204053592493709,3.37591193220866,1.2257723011279,0.268230803088764
"Ang",-0.0203687987224353,3.01164386911572,0.0109826712739745,0.916535906005153
"Clec11a",0.0199348307995045,2.28977517753657,0.00231800362935886,0.961600164799618
"Dusp22",0.0258578111271054,2.89147701192634,0.0189572635673687,0.890489075270644
"Eme2",-0.0454382178066942,2.65024551049211,0.0397172117543052,0.842034512392403
"Nek4",0.256473013969162,2.82341378951903,1.48432888138806,0.22309845496698
"Ppp1r14a",-0.124426867042752,2.67415632843525,0.093545449716359,0.759717329327596
"Trpc6",0.413615877883473,3.51291682583147,2.65534498146411,0.103202364638754
"Uchl3",0.111814608043583,3.01571922519751,0.370472079014863,0.542747057036901
"Wdr53",-0.0303815183578058,2.6728654860593,0.0221566436162375,0.88167114462092
"2610524H06Rik",0.180453076984856,3.03847390550648,0.757794403258736,0.38401964105952
"Aph1c",0.155903887627265,2.71809956619198,0.537315430902996,0.463547433285272
"Brip1",-0.00294227951727733,2.85632317487366,0.00020392691819282,0.988606357746697
"C230052I12Rik",0.00798439010073626,2.69243249576642,0.00136824750695119,0.970493114854388
"Rfesd",0.171610867348944,2.9775917803776,0.684722946294489,0.407965123284822
"Sp4",0.0935518090539616,2.74946388413275,0.19571379906631,0.658203017910018
"1700030K09Rik",0.0973091716946764,2.30149351170233,0.161387305416425,0.687882457217431
"F11r",-0.0810045542216489,3.17208742791311,0.156122356177671,0.692751955754447
"Gan",-0.625854517509451,4.13877462940258,15.0412094240181,0.000105189034381187
"Glipr1",-0.103465949006347,4.0966949640403,0.187452838988307,0.665045106983339
"Gm13152",0.576023892200772,2.46250535811274,5.47876846322025,0.019248815834079
"Kazald1",0.369318621130345,2.86631756416968,2.58004724252436,0.108218432181455
"Nle1",-0.208431101916668,3.07896565243643,1.20301919067349,0.272719073352669
"Nprl2",-0.0389608974519911,2.72653956187289,0.0415226496536683,0.838532399972838
"Polr2k",-0.0670564521635561,3.12584942186351,0.116636221313196,0.732711808514742
"Zscan2",0.339233679386355,2.29942701881462,1.93207994433452,0.164531068068225
"Dcaf12l1",0.345455316430108,2.35929697831445,1.87863994836381,0.170488807014483
"Gucy1b3",0.592854786619627,2.90625680777181,4.00818445111147,0.0452798847378124
"Il15ra",-0.176928386676768,3.46720043316135,0.641478860256937,0.423175787299376
"Lpar2",-0.348305649651628,2.19768248807126,1.48630684831338,0.222790358457517
"Pcdhac2",-0.0525950949012114,2.0621027672615,0.0400914154442846,0.841301950499499
"Slc25a23",0.21507979441102,2.219968950803,0.57373488045827,0.448778579660319
"Slco2a1",-0.267993900219836,4.22812044374474,3.20717285656101,0.0733160634837456
"Tmem177",0.16463320739153,2.37509313721738,0.540308741429442,0.46230480216371
"Hoxb7",0.0216770011904445,2.71093649469357,0.0107366996475804,0.917472465385808
"LOC106740",0.239569544276812,2.80522801315313,1.33154144012004,0.248531179044793
"Mir703",-0.295661109011072,2.88437119743957,1.70601375688977,0.191503383058014
"Ppih",-0.0527717915717546,3.10739708277155,0.0774236154209058,0.780819692572245
"Spdl1",0.267274514647138,3.03999487670007,1.59686276459538,0.206348369941588
"Zswim3",0.0270393768280896,2.90496211116811,0.0173044506088313,0.895343097822215
"1810026B05Rik",0.137765825197663,2.67013805505704,0.504042143667674,0.477729403398443
"4933431E20Rik",0.163791113142731,2.17771407082462,0.325955968817285,0.568050119528308
"Apc2",0.295409399613469,2.1723496539399,0.845708565599285,0.357769205413153
"Coa6",0.0150492604746235,2.85055952058052,0.00526449985671107,0.942158746374175
"Dis3l2",-0.151170499184275,3.06804348981523,0.495554799860962,0.481459843606711
"Fbxo44",-0.00880005714740168,2.54320505097332,0.0011305095910572,0.973177740233142
"Nup43",0.17412305197605,2.95276694539481,0.920166232159804,0.337431328916821
"Slc4a4",-0.320481869116524,3.73662468015386,2.80868778584031,0.0937550361136851
"Tmem29",-0.0236550416803551,3.10798592275807,0.0168212075524448,0.896806474176878
"Wdr62",0.0196714408735887,2.76995563682599,0.0102228317558284,0.919464711448509
"Zfp101",0.474529206056291,2.65576499457717,3.9988588606745,0.0455310804922004
"2310061I04Rik",0.00357450642358145,2.70765891521859,0.000325975623392427,0.985595140410909
"Agbl5",0.197088048519336,2.21281269135551,0.565360974074019,0.452108253035731
"Arhgap18",-0.173529766772864,2.6670576521691,0.619446080643381,0.431253200330155
"Asic1",-0.097416196983527,2.53241289212104,0.156965013336555,0.691966266863189
"Bace2",-0.183808794289638,3.01743153644258,0.959650445131558,0.327274963599129
"Hic2",-0.043868496260843,2.8382134741746,0.0475927910524048,0.827306225745698
"Hs3st3b1",-0.121124448423882,3.6961716144204,0.420737905723992,0.516569073151584
"Spock3",0.068852116533948,3.36889829206069,0.0662007248183158,0.796951040293918
"Trip13",-0.248989927572146,3.26731292125079,1.53424343482734,0.21547669636953
"9930012K11Rik",0.392260646269545,2.2333175815767,2.0394012907153,0.153269961517753
"Cacna1h",-0.570391502302558,2.69196137270007,4.1278610684443,0.0421826354676706
"Cecr5",-0.0901914328704252,2.75547940341686,0.183059858908237,0.668756726982101
"Nudt2",0.0607677751480032,2.97081052544833,0.10281804815004,0.748473720922836
"Slc46a1",0.0553765111027974,2.72076426477906,0.058830209959817,0.80835448601827
"Snapc3",0.00765029573077308,2.90393003489858,0.00168996499900009,0.967208853119432
"Tmem218",0.2301932216411,2.64130799560174,1.06252740926594,0.302639448592332
"Ttc12",0.0825926657282423,3.24957628539419,0.157931886670358,0.691067759734968
"Cd38",0.223216703807554,3.15147988213814,0.700968539669075,0.402458442152593
"Loh12cr1",0.180121529170512,2.83096421204211,0.921411081675908,0.33710474088084
"Ptgir",-0.637539357008571,2.88499674985422,6.74817980095375,0.00938433731746851
"Thg1l",-0.151667144003464,2.77248820261327,0.569532171475378,0.450444878869388
"Zcchc10",0.230041195643624,3.06852066175094,1.52211219674168,0.217300134543493
"Zfp354a",0.288397507604119,2.59121933479239,2.01511017244908,0.155739965016387
"Ephb6",-0.282726793254326,2.63594806356386,1.54431260114738,0.213977022904071
"Ston2",0.53033461021448,3.24878030715495,6.40709968529459,0.0113664929384985
"Efna2",-0.0276626113692997,2.33435288401065,0.0127938576837474,0.909943397542638
"Efr3b",-0.0354142825755486,2.50817564404186,0.0247168955760042,0.875074556472234
"Map3k6",-0.449137474869631,3.59443506000389,5.75210159030656,0.016468943409259
"Pdzd7",-0.139115023748439,3.08680278716254,0.45928439236854,0.497958603345747
"Pygo1",0.304309457732667,2.26746571412775,1.50773743461853,0.219484658639395
"1110032A03Rik",0.428300635957747,2.87354377230577,3.82170138682417,0.0505928402048191
"Adcy4",-0.311742610384336,2.62998362048217,1.90174562249013,0.167883058435473
"Aldh1a3",0.0608629246450039,5.69477014756625,0.0368295571814343,0.847812481552708
"Mettl8",0.103481932238571,2.74113998870377,0.307482958683183,0.579228865291212
"Reep1",0.0353614289113607,2.55807060116327,0.0304109171529596,0.861561124379948
"Syt6",0.0197614452843381,2.66656533641617,0.00840198195150776,0.926966331073227
"9030025P20Rik",0.0671891666492599,3.0663621383703,0.112718472491939,0.737070168400409
"Coprs",-0.0157797060715255,2.70042887063419,0.00646897273525626,0.935895327781799
"Dync2li1",0.295891809585789,2.58949956321042,1.92869218489057,0.164901597476753
"Elmod3",0.447259133766666,2.5086565287673,4.15013290728828,0.0416312560743842
"Kcnmb1",-0.167848085996718,3.79211330497253,0.323987601168298,0.569221039876705
"Slc1a6",-0.506037881339142,3.09489649875552,2.67894018979905,0.101683379303821
"2900056M20Rik",0.0670689270464483,2.74399116285662,0.0770268767985787,0.781367674233252
"Abcc10",0.204316233613203,2.77020167987917,0.690540738506183,0.40598051639562
"Bbs4",0.408632283564023,2.85600348888876,4.23131189737463,0.0396847552641705
"Cdpf1",0.00690492986730318,2.63435516054149,0.000965930722266251,0.975206197393364
"Gpank1",-0.00968909259190851,3.0232824235639,0.00240397047817531,0.960895147761653
"Nfatc2ip",0.0320326388498064,3.03773760366412,0.0323452327780407,0.857272052896912
"Procr",0.109492688806737,5.91163888022215,0.359515254773475,0.548775573888534
"Abcb6",-0.164297265033598,2.94400143254232,0.705590158220482,0.400911671161834
"Adam22",-0.0716061630440426,2.38205074643142,0.0842274542727557,0.771648192407994
"Cenpo",0.379637862781944,2.80892668036004,3.43965970460656,0.0636488010620101
"Col4a6",-0.187001605680522,3.16643521792046,0.498319190718675,0.480239587625093
"E2f8",0.0430664879312711,2.94972575136473,0.0466815850799858,0.828941589290207
"Pcdh11x",0.123230763479249,2.73329597665241,0.174293161968233,0.676324187017837
"Bambi",-0.332192423989791,3.89161150982609,5.01518913516822,0.0251258844383661
"Cd68",-0.0399829663888695,3.41864373194727,0.0100988590173792,0.919952876824936
"Mis18a",0.24078403932537,3.19967878099552,1.26199112715307,0.261274533649967
"Pin4",-0.0590300991378442,3.28888818113441,0.1096576763775,0.740534203382074
"Abtb2",-0.43855613017694,4.80141086569241,5.59007763372541,0.018062495612622
"Arl6",0.274786022426218,2.83091629204573,1.65962674681953,0.197653727285277
"Cep89",0.260977367417297,2.7085530350972,1.58792226271577,0.207623235838644
"Dok5",-0.113002322178921,3.24603978787266,0.163035601030106,0.686376952201293
"Dpy30",0.0982989115999774,3.08656876277543,0.223017590951495,0.636750222215935
"Fam203a",-0.329061142342256,3.03543701626867,2.75321762941137,0.0970589276205088
"Nuak2",-0.339424599533346,3.21004808669058,2.89007287163344,0.0891268941395354
"Pnpla7",0.00616523348115459,2.49639824244384,0.000762236238171177,0.977974301612334
"Adal",0.12295609617669,2.81176269549208,0.434994700068331,0.509548247164943
"Aven",-0.0723101326144578,3.37333997968893,0.144904047431893,0.703453592406879
"Mrpl22",-0.0175192689635486,3.04670413597191,0.00871294260964284,0.925630957393156
"Omd",0.0451404225135105,2.48837863170837,0.0297294745185148,0.863105484901304
"Ppif",-0.0972094106497739,3.31299876406711,0.303499539117585,0.581696796207475
"Rttn",0.143109471013602,2.67362730294633,0.429357043279206,0.512304606038018
"C3",0.611388354653176,3.23534853822229,3.74896276529379,0.0528402916445926
"Rpa3",0.1435968119258,3.18836775019446,0.547354522335408,0.459400654076224
"Terf1",-0.0108034392311705,2.7326351781401,0.00291451858449188,0.956946094121398
"Wdr83",0.0384799067430606,2.85870381904314,0.0389356648776809,0.843576172611321
"Zfand2b",0.0185131822798851,2.77211025443841,0.00849411775376652,0.92656810709531
"Zfp1",0.19460020528181,2.90921549755886,1.0048354056529,0.316143303210465
"Angptl1",0.708245022423684,2.1768652431788,1.93203306027961,0.16453618941969
"B3gnt5",0.13319932379306,2.98037258531109,0.25439488861241,0.613997361607656
"Bmp4",0.365236012069876,2.78812206300142,1.01889540161809,0.312781166335206
"E2f5",-0.0516756294706708,3.35216652420897,0.0700556382619579,0.791255788127169
"Fan1",0.184172345168226,2.72571775688625,0.835853040413631,0.360585503124235
"Gng8",-0.201419133952136,2.5886343723446,0.647369883490498,0.4210545872577
"Mmaa",0.0835361801874172,2.63981119878854,0.150999914102653,0.697581630189777
"Rsl1",0.301430887714447,2.7164528997212,2.4098175559058,0.120576417961495
"Setdb2",-0.175764606569786,2.72886633829028,0.853190889241802,0.355651215182855
"Stra13",0.206922534765896,2.94325531952492,1.07528808754146,0.299754039517765
"Tyw3",0.272565962544904,2.34308744160387,0.946874554686101,0.330516130492147
"Zfp579",0.316517111315508,2.42295536784067,1.65969515857562,0.197644487958668
"Dtd2",0.183938335824916,2.90040056643542,1.05394582629752,0.304600074659299
"Fahd1",0.047754867872735,2.56755475541101,0.0351470899731421,0.851287775097791
"Gdpd1",0.235777563507597,2.77591770586679,1.25907363141096,0.261826512373464
"Homez",0.307200650680871,3.10100128439332,2.48768683086344,0.11474025303185
"Kcnk6",0.207640040852645,2.91996286994128,1.11562843860079,0.290861715224924
"Mars2",-0.332643375658735,3.23245658156164,2.72282466675042,0.098922815863483
"Olfr613",-0.0222778229033113,3.08717195510245,0.0112875583795908,0.915389617162494
"Rab6b",0.197776908107391,2.60728772766054,0.410730484557645,0.521598972948396
"Sv2c",-0.0117388920734235,4.52668863173271,0.00125605358838499,0.97172821449724
"Trmt44",-0.0573532458019122,2.84727166549647,0.0879122830935217,0.766848224353641
"Txlng",0.144412839543589,2.8769769263489,0.451486521525797,0.501629873065141
"Zfp947",0.126755701245256,2.85803329679917,0.306055317340296,0.580110948673271
"3300005D01Rik",-0.16075381336537,3.63661229929058,0.617778204505042,0.431874119220974
"4931428F04Rik",-0.0626598699362439,2.56679859472969,0.0785888617905623,0.779218927836377
"Acsf3",-0.280399208304241,2.6697408005563,1.73856747167851,0.187320439949179
"BC026585",0.0468657735746022,2.6805416980076,0.0528344715206583,0.818202500124263
"Cep290",0.168131372298067,3.29400578866819,0.766668018194459,0.381249805370768
"Dbc1",-0.0570580961389741,4.79820154871087,0.111390110696973,0.738567031121322
"Hoxd3",0.302515775670829,1.89722782603462,0.610410210339808,0.434633400504195
"Qtrt1",-0.143790657645924,3.05579384305091,0.624021155381251,0.429556912767389
"Selrc1",-0.261227722873311,3.0049843347952,2.07369918805369,0.149857655580515
"Syk",0.0850918438033418,3.71278940135117,0.133529087558561,0.714800660069243
"Tle6",0.237547410895553,2.47622863930438,0.715558298676946,0.397604743911227
"Tmem69",0.138343597587331,2.84410208172301,0.439276036684425,0.507472088726896
"Xaf1",0.666775355694327,1.99117018004737,3.87227676275946,0.0490898865856959
"A430033K04Rik",0.452860145515169,2.80959447969421,4.80356853539566,0.0284008519221722
"Aamdc",0.0651150734626399,2.69932335429271,0.0887414979871473,0.765783218443292
"Cd93",0.187248345402594,3.63179030443952,0.275045898214577,0.599966850161572
"Cep78",0.308097084048211,2.83915336129567,2.37452815287174,0.123328856696654
"Mfsd3",-0.0700499015453492,2.81576790205247,0.119903312589069,0.729139378482212
"Mrps35",-0.116479078135043,2.80284263553256,0.340685179003049,0.559433990392634
"Mthfd2l",-0.055733727959027,3.54427492628043,0.0911593736984582,0.762708393930071
"Nat9",0.230782607466688,2.58732773589781,1.26560173734213,0.26059341548716
"Ndrg2",-0.0855289041783019,2.94181656024572,0.0909001127796731,0.763035952315837
"Pot1b",0.36154873193345,2.82212094259164,2.80233522502865,0.0941271228330735
"Rccd1",-0.16347122268957,2.7409584469374,0.577976944207056,0.447106388514406
"Ttc30a2",0.280302053003747,2.52387095210328,1.51312883440829,0.218662274091105
"Usp2",-0.0943559099402533,5.59336409140423,0.435692922560182,0.509208657821995
"Blm",0.0565248067352079,3.63210200158841,0.0855484623058782,0.769914537014555
"Cdc6",-0.0302070590968655,3.04488303644508,0.0186392831090654,0.891405661769731
"Chaf1b",0.207930022276164,2.95170909567232,1.08828278810659,0.296852000893166
"Irf7",1.57027562891879,2.26044507799648,13.8863337932901,0.000194205472963043
"Plcd3",0.210917489090043,2.67096696555316,0.680446792308935,0.409432915262789
"1500015O10Rik",-0.0105656526485786,3.13375469642886,0.000464899821000841,0.982797716471572
"5730559C18Rik",-0.0405713524208042,2.62030958021819,0.0234997632313068,0.878164598718122
"Fap",-0.0211509690748161,3.23571849933329,0.0104834039816479,0.918448315054542
"Hyal1",-0.137572376324508,2.65130612229429,0.297659597425795,0.585353376623067
"Meaf6",0.147984830223999,2.86067981529751,0.512144892591479,0.474211819760038
"Pick1",-0.0217000440359735,2.50800267757651,0.00824464956152937,0.927651468215527
"Sec11c",0.244178418401461,3.2936821797325,2.16169564002264,0.141488480046152
"3110052M02Rik",0.161101945509133,2.64802006823105,0.483181398990056,0.486984796622763
"Akip1",0.296945904087063,2.81246578864716,1.7268789224436,0.188809979259142
"Ankrd42",0.297898711564877,3.03152440590469,2.17700337017677,0.140086988270337
"Ap1g2",0.203990080106697,2.66957349744774,0.865184045151472,0.352292028031575
"Col25a1",-0.171089759469529,2.69536780243674,0.135946571891212,0.712344391787257
"Exosc5",-0.373715819478284,3.11603054714383,2.65962529229562,0.102924978620199
"Faim",0.0569906781737864,3.25228049907083,0.0925050144491042,0.761016380876438
"Gtpbp5",0.19246687015273,2.56912547374913,0.671942991649972,0.412375010860534
"Hdac8",0.211009312132164,2.76569011226945,1.06838588122108,0.301310321789193
"Hook2",0.0722489977748828,2.87737373718307,0.136905217570945,0.711377236949634
"Lancl3",0.244789937043144,2.92339767490947,0.956390745332969,0.328097905215428
"Nmrk1",0.398077342589643,3.25687928673974,4.08009126078363,0.0433913151882274
"Pcdhga12",-0.0868182094852232,2.87795227556296,0.202922781027516,0.652371933050396
"Ppcs",0.130612935477491,3.10767252677355,0.542893700577658,0.461235951151972
"Ramp3",-0.0844804961669808,6.75511537952182,0.196359497638408,0.657675542026188
"Sema3e",-0.591408072199569,4.53289170683653,7.18479280222913,0.00735240423829445
"Spin4",0.183578979127728,2.89705705902702,1.01235692227598,0.31433885478583
"Trim30d",0.752683894757142,2.90933999505612,10.0244098894664,0.00154479160990442
"Zbtb8os",0.207232281477415,3.02680223421292,1.33543763414652,0.247840155970333
"Zfp30",0.306674580741722,2.52783670202754,1.71689401713927,0.19009334456537
"Arap2",-0.0828034382955877,2.82543481259534,0.0876893579086193,0.767135470559573
"Gp49a",0.200821522905389,3.8912096321861,0.309840366854775,0.57777815912847
"Lrrc27",-0.46248868693317,3.61448767771535,7.18918876933281,0.00733441321555198
"Rgs2",0.0590272621525744,7.05840075800508,0.11724216068537,0.732045053074812
"Tfpi2",-0.177140652288707,4.02913324632966,0.764880770711967,0.381805400805731
"Trim30a",1.2874719990976,2.56548192818824,12.3906139686586,0.000431497350298479
"1700052K11Rik",0.0332507153926957,2.76159032555211,0.0280641505939379,0.866958093798919
"Ebf2",0.0152948880227169,2.82067629844002,0.000763578813234744,0.977954917448507
"Fancg",0.128814840519428,2.65645973478912,0.368582592670236,0.543777892034955
"Gm3435",0.0809799568660955,3.156376354999,0.171941514223788,0.678392055519773
"Gm8615",-0.0521018454433039,2.5049033435223,0.0440463331209138,0.833767433607657
"Hoxc5",-0.121391851692863,3.0447409159177,0.336444808849291,0.561888569567893
"Mthfs",0.174087313311546,2.73317757810696,0.799398342651782,0.371273316067815
"Otud1",0.459496099890722,2.46144925449001,3.43079752977428,0.0639911924188667
"Scn7a",-0.17297567927255,2.47899568816388,0.117471131201356,0.73179360276892
"Adamtsl2",0.0682464537998221,3.77685320586201,0.0268290802692022,0.869891859276908
"Emr1",0.603319754884533,4.36598069971644,2.38774536461857,0.122289888297243
"Gpr162",0.338783107835672,2.15260201601767,0.946368463954936,0.330645399383328
"Mgme1",0.157889722749216,2.64526479067777,0.5628626978791,0.453109112212065
"Mipep",-0.0447763796914344,2.98219130869875,0.0625499194851429,0.802510155914999
"Otud3",-0.166445884152088,3.08845092899856,0.676995851735076,0.410623115140095
"Tmub1",-0.0209596961152515,2.64189956656288,0.00827183580659252,0.92753261187192
"Trp53rk",-0.351639456277991,3.28962342288724,3.47528128015102,0.062292130902863
"Cxcl1",-0.111169794139471,7.12890225544046,0.103359319118134,0.747834965970303
"Lif",-0.277759114439225,6.09776051783959,2.53998255544244,0.110996012725368
"Mrps18c",0.191521378871228,3.18888100245667,1.22333515906779,0.268707117419783
"Smim11",-0.0872720565485608,3.12551916542216,0.219630276832605,0.639321773359731
"Atl1",-0.0179872976523553,2.75847350744539,0.00821580185844883,0.927777804595694
"Dclre1b",-0.0707354512351903,3.28027915095263,0.141989549149801,0.706311087809053
"Epha2",-0.65159107556634,3.76205234523912,15.6791482576216,7.50469836338776e-05
"Jak3",-0.442497304126656,2.67820096326824,2.89502404294167,0.0888534497558705
"Rfxank",0.126679023931494,2.76706899345705,0.443093188881019,0.505633270826175
"Spon2",-0.136633863835283,2.63940495156588,0.0928545935587621,0.760579021918379
"Taco1",0.105190943976788,2.92020884741188,0.311435081854136,0.576800894082932
"Tppp3",-0.371187287331107,3.27051530546026,2.41567672602664,0.120126048174519
"Cox6b2",-0.138460591921748,2.74817017179485,0.352836901186731,0.552511605609125
"D630037F22Rik",0.0693891252309677,2.90040462833782,0.0779563065993933,0.780086304857617
"Ipp",0.130895876166885,2.74896551831443,0.374078206942203,0.54078964477881
"Msh3",0.28755054569356,2.82348347766122,2.11934623495994,0.145448619052941
"Pde1a",-0.436390089548497,3.69155128138195,0.823202399286078,0.36424552027552
"Pqlc2",-0.134970568071292,3.00281621584986,0.56432299229807,0.452523668346951
