"","logFC","logCPM","LR","PValue"
"Hist1h1c",0.15915290783241,7.24065645395867,0.282024587750502,0.595377290393439
"Zdhhc3",0.278532053457086,6.81704721991052,1.49864438917502,0.220880062646723
"Limd1",-0.0424782068156727,6.75152070848482,0.0363796865623414,0.848733531627306
"Slc31a1",0.273611975201623,6.82443911636749,1.60113111069101,0.205742989500637
"Arpc3",0.386210597872406,6.44438291036512,1.75034278441857,0.185833645395238
"Hivep2",-0.179216528105786,7.31925213490603,0.621933472350024,0.430329701785336
"Tet3",-0.512589226209518,6.42726802164096,6.49427228393099,0.0108222585779889
"Nf2",0.0905717236180944,6.77399660652075,0.188306401593664,0.664329938468278
"Ppp2cb",0.238744202035503,6.50066060011431,0.723414416752499,0.395026197324932
"Vasn",-0.266496244463171,6.77804024098717,0.746764952875246,0.387502402651812
"Cpsf6",-0.0435767796390064,6.69247336019417,0.0353543501351687,0.85085507420962
"Mgrn1",-0.496631726859053,6.75970574340532,5.26534394500586,0.0217541236800927
"Btbd7",-0.0714798774715509,6.70893305930125,0.122368808515403,0.726479392336576
"Gria3",0.142804764995686,6.67998969084579,0.21866965528109,0.640055449136132
"Myo7a",-0.385168459155315,6.09418149755525,3.45062750540178,0.0632277608999788
"Cd97",0.0850585794204324,6.76497925366278,0.118615884066607,0.730540550137667
"Snx30",-0.0845194525625378,6.37330847956981,0.166002356506972,0.683689356665075
"Tom1l2",-0.359491727130095,6.64840528445002,2.22509589090508,0.135784226660419
"Bhlhe40",-0.490589394862087,6.72041532772716,4.68597928525898,0.0304097255421376
"Rpl7l1",-0.0290227006762893,6.75312279738859,0.0106063805160819,0.917973063761158
"Acaca",-0.158473690945715,6.79318458231171,0.47798533873696,0.489336295306303
"Lgmn",-0.0977003246681866,6.51838271925002,0.115138304079096,0.734368409382154
"Dmpk",-0.138890935229721,6.34178446291582,0.170412076767999,0.679745841432204
"Pdia5",0.389823314653173,6.74383122872386,3.72493777614219,0.0536056251657335
"Sc4mol",-0.122589061422646,6.64816386543959,0.12299050445057,0.725813410096476
"Sun1",0.327981717914692,6.54582538565844,2.41058832109555,0.120517065813584
"Keap1",0.155259896440395,6.36921233935754,0.526360231441801,0.468141126284526
"Taf9",-0.113281232227349,6.79855568099023,0.253042220778183,0.614941055815408
"Psmd6",0.166518567607618,6.63825099855691,0.498024852674787,0.480369272738239
"Slc39a13",-0.0505051132833994,6.48162218581699,0.0458678076581336,0.830416276183345
"Rbmxl1",-0.504325439539928,6.48638890198577,4.13907375200954,0.0419040924520868
"Pam",0.11375772179204,6.83060506961244,0.227238819778584,0.633578803344006
"Foxk1",-0.347854366319296,6.76546798489143,2.30668082707449,0.128818864988165
"Pnpla8",0.280051245873411,6.7757654971274,1.29494413794133,0.25513880431086
"Fbxl7",0.103766473836673,6.20651651259439,0.197758387454792,0.656536327596089
"Syap1",0.177006973188952,6.72377652971106,0.526273265164292,0.468177884051691
"2510039O18Rik",0.0182581454656224,6.84924787891871,0.00682306292903689,0.934168143185935
"AW551984",-0.249582115932765,6.41414877255325,0.783494269466701,0.376074593902217
"Clip1",0.161716935130984,6.7590170124307,0.615433321290586,0.432749372115314
"Gps1",-0.408067404120633,6.62212287447793,2.4701256335572,0.116028649992142
"Ube3c",0.0931760210476193,6.9084161791215,0.19454307757033,0.65916204821378
"Nudcd3",-0.0966815765827524,6.66378141908364,0.18262262120416,0.669129021986802
"Srsf7",0.128628601163028,6.57837920771274,0.230183604877666,0.631387721661201
"Hic1",0.154843879358506,6.50165677026847,0.366172001852433,0.545098284975209
"Mxra7",-0.115091226299944,6.79998848787047,0.165439649157314,0.684196952668209
"Dennd4c",0.204441387435095,6.550411238493,0.862490226887725,0.353042756376834
"Cdk13",0.00262788492523904,6.97054255897132,0.000145119257727089,0.990388479829601
"Trappc13",0.257290326380676,6.42800771193088,1.22439173607084,0.268500490838573
"Ep400",-0.222123495098608,7.04835073793045,0.979594516482144,0.322298934013495
"Atp6ap2",0.246197553307003,6.63399532464078,0.706532385246657,0.400597385035597
"Cul5",0.0715234693322201,6.75347759736813,0.120652665274005,0.728327696711005
"Slc29a3",0.10894460331229,6.3564329901149,0.15066610772454,0.697899612966679
"Eea1",0.175679397402724,6.92376816335406,0.628714573356049,0.427827209163712
"Rlf",-0.12317045484739,6.76967900899666,0.299388006438305,0.584266340327823
"1810055G02Rik",0.0380893186103741,6.96182403738673,0.0311026551920248,0.860011560428644
"Atp6v1b2",-0.0311030108463243,6.60764441454194,0.0181764303518115,0.89275419850116
"Mn1",-0.348685758342526,6.58475869971466,2.02090272555283,0.155146883080778
"Wdr45b",0.00895328526127188,6.57003402069627,0.000709341510940931,0.978752080716298
"AI480653",0.0353090486651589,6.68387100488447,0.0307729293631027,0.860747940272637
"Chd9",0.0991606774581183,6.77783771910989,0.199452877408291,0.655162830485025
"Josd1",0.308726279008977,6.7589359314508,2.38011878399732,0.122888202542702
"Zadh2",0.0117696258108981,6.86410702379987,0.00288492899924808,0.957164992415205
"Cers6",-0.0735086102371273,7.01143712637351,0.0756832780225558,0.783234848419858
"March8",-0.100671636363598,6.70998740505516,0.22384240916454,0.636127663134475
"Nbl1",-0.0607677674931285,6.87452121628426,0.0358714928283916,0.849781118574896
"Dusp7",0.3465637117256,6.14245022271536,3.09132771749503,0.0787105599748189
"Eda2r",-0.0528100446057746,6.59680776624187,0.0463186990241553,0.829597518062549
"Usp14",-0.105524323216512,6.90430898954292,0.202798412557197,0.652471466921727
"Setx",-0.156071821469781,6.98758535055455,0.510523892427479,0.474912154975113
"Atf6",-0.0764331929354822,7.1561655761888,0.102928432171318,0.748343306253612
"Bcl11b",0.0262616527590219,7.10769031763922,0.0068670114566487,0.933956949626179
"Trim59",0.59891142758935,6.35924460526942,8.53663487751949,0.00348068546611684
"Zfp644",0.0938866933121977,6.4995916146333,0.205570861880673,0.650261290721628
"H2afy",0.0275565116011955,6.74204188962471,0.018276885316137,0.892460047386754
"Lrig3",0.198450129483027,5.9813325967863,1.09322185472795,0.295758450978782
"Map6",0.0657021575911137,6.82450854415404,0.0841605490232675,0.771736388064726
"Arfgap3",-0.296553260235327,6.61372231204335,1.61445795998744,0.20386628080463
"Rassf1",0.0351195379161573,6.83876594565252,0.0228373930387704,0.879880694126968
"Rc3h2",-0.00996719953218028,6.99247187960882,0.00180058818608586,0.966153252278196
"Safb",-0.253647037955344,6.25303565120888,1.59535397266362,0.206562865220804
"Psen1",0.212564264962241,6.7300244708599,0.920416879391353,0.337365537159144
"Samhd1",0.0383244725715791,6.60047357931822,0.0366201457506605,0.848240493782035
"Clip2",0.192021405707682,6.51303758554322,0.746125401610428,0.387705731020257
"Nans",0.272408694062722,6.57069526444412,0.681120025387802,0.409201314058525
"Rai1",-0.427008965853892,6.6245860833764,3.44961636354399,0.0632664528378933
"Prkg1",-0.0966597108281375,6.92721392585867,0.136154047310598,0.71213474701607
"Cldn25",-0.197953746449044,6.89022194489356,0.606831211219042,0.435983415845088
"Pcnxl3",-0.259646266769339,6.61441992007107,1.22382904566886,0.268610507153416
"Rbbp6",0.0359797183684477,6.95199007552074,0.0278675138690518,0.867420675878641
"Ncoa6",-0.00905308555955848,6.551957554134,0.00189418554852194,0.965285234771948
"Npr2",-0.0248826008715986,6.32429379689374,0.0144011706436658,0.904479284131896
"Ogfr",-0.356093676169797,6.65339291243587,2.62049097257317,0.105491795753058
"Scarb2",-0.0224167829251292,6.46139757297974,0.0114684152830247,0.914717035224917
"Scoc",-0.27648922645538,6.80128909093675,1.23405482367975,0.2666199182599
"Rab43",-0.180756177304375,6.87388433571633,0.623923235656269,0.429593112369067
"Smc3",0.0675212434758604,6.64542379019422,0.0645800663659557,0.799398152878533
"Nsun2",-0.361168122628449,6.97689467941165,2.00381247836918,0.15690412495189
"Nub1",0.146588843055717,6.24806294630564,0.411894409260547,0.521009540816439
"Atxn1",0.0144431642916127,7.26081511887389,0.00342412979040141,0.953337566896
"Ibtk",0.00174868239376504,6.91745537707894,6.30924306506131e-05,0.993662410227053
"Ric8",0.00766681492777111,6.69194067477491,0.000958203517916978,0.975305536841505
"Gigyf2",0.0542519228686099,6.69022637943756,0.0624036565269606,0.802736421491839
"Mtmr4",0.0769757496679833,6.4487063640072,0.140967239009679,0.707321333044423
"Snx6",0.16478712441444,6.19193503392248,0.42263775278159,0.515623782868475
"Wapal",0.0291431084116432,6.89626843237362,0.0099387966414195,0.920587650335144
"Etv6",-0.38643199110593,7.06827923300338,2.61589553437618,0.105797782710245
"Tmem33",0.0530062177022081,6.76933863326636,0.0513419035015232,0.820744498742208
"Lclat1",0.0303994018304908,7.21574144131926,0.0124422125168913,0.911184448208386
"Sbf1",-0.17373410564657,6.90565747476117,0.658489231884243,0.417093808392961
"Mfap3",0.159180962091865,6.6690466939871,0.487520531140852,0.485035428355867
"Tln2",-0.401219264911192,7.08137587603984,2.221683378563,0.136084608529674
"Psma7",-0.0991718692755811,6.48092753371101,0.0683229854870788,0.793794344125911
"Ahcy",0.51399688029598,6.6531368313681,3.75840722384295,0.052542606897236
"Cers5",0.273377383851031,6.58999277209064,1.81008218124215,0.178498371785316
"Dr1",0.172376963840392,6.75738325071202,0.445398367244813,0.504528335907398
"Hspa1b",0.0382627193153022,6.83635627602357,0.0267092181492412,0.870180237304037
"Tceb2",0.300247984256202,6.09597985614997,1.0857088513287,0.297423948203864
"Tor1b",-0.252944668456256,6.76426011565518,1.35160868637592,0.244997080883117
"Sema3a",0.64142314143915,6.8670184926314,6.97092358017315,0.00828447269110904
"Srrt",0.00680658032081756,6.45815417291699,0.00100022338889971,0.974770062737168
"Tshz1",-0.0288481298038744,7.45072981601222,0.0139459108053366,0.905994123625835
"Ptprg",-0.176079402815458,6.96212190135163,0.512103249550407,0.474229790194609
"Sdhc",-0.0267543876536593,6.51286736381864,0.0103365264378112,0.919019639824747
"Adipor2",-0.150721045138213,7.01678559610608,0.41423656881414,0.519826985031743
"Hcfc1r1",0.218396409653784,5.87334456769707,0.396710191420187,0.528793160450643
"Nfkb1",-0.521010869789158,7.58870392181797,2.9598074697635,0.0853581040998869
"Nomo1",-0.26524108775405,7.16559627244728,1.07485169201051,0.299852129251424
"Txnl1",-0.0459340968694655,6.80831048073751,0.0423955126421944,0.836867692601887
"Srf",-0.408910115201939,6.85380934867174,2.8676493206147,0.0903767848310851
"Hsph1",-0.0846389690702258,7.5206357534574,0.0851017809314918,0.770499114023518
"Nab1",0.0993987530639108,6.98184611539239,0.156569850634058,0.692334409883676
"Prkar2a",-0.00206442136961348,7.22505498374479,4.42038721786275e-05,0.994695224377933
"Zranb2",0.260434472048776,6.60603973590525,0.689167238785025,0.406447778164103
"Smarca2",0.103732641948596,6.14657145188258,0.238932077803415,0.624978490538689
"Pnn",-0.114291710856104,6.75738336642847,0.248840644607709,0.617892600767247
"Stk24",0.146124542540077,6.69466303101338,0.362557595994992,0.54708923190952
"Ccl2",0.535843911515392,6.86858583518247,4.53517808461208,0.0332050017311982
"Cdc42se1",-0.0267782847682435,7.08383881877394,0.00901030293591987,0.924376293042981
