"","logFC","logCPM","LR","PValue"
"Bckdk",0.104133435335923,4.92928233992299,0.600963573984804,0.43821061495627
"C1d",0.00591357452363871,5.27541162510399,0.0016183369270637,0.967910909582755
"Cdk17",-0.253556703088645,5.36361648058335,4.49205336077086,0.034052752673574
"Creld2",0.223602810404933,5.23527269993131,3.31367920926923,0.068705508935617
"Dcp1a",-0.134677153871323,5.39533975314909,1.14220498986847,0.285186883782278
"Gatsl2",0.0745178807474353,4.75713429209629,0.234554165926475,0.628167352652288
"Nfyb",-0.14850594920781,5.12437706999285,0.905056840925383,0.341429395241702
"Atp9a",0.231441077214524,4.53798087344169,1.22038716858291,0.269284683413643
"Cdc42bpg",-0.0840252464247181,4.83857541941258,0.225272189146123,0.635051806669918
"Cplx2",-0.34447495608735,5.39769337545411,4.15180036078675,0.0415902811420732
"Gm2a",0.0255863985732845,5.03094474199492,0.0314349535349407,0.859273496068739
"Nom1",-0.107882930874169,5.18780994496936,0.663181267882575,0.415439077653124
"Tsr1",-0.12264786736032,5.71851301037712,0.886010519906755,0.346560713851097
"Zfp715",-0.152748438599099,5.2040318531179,0.803775911639697,0.369966826421144
"Fam214b",0.0453075842592564,5.04223524228232,0.0876497273405565,0.767186577372245
"6720401G13Rik",0.182564308896572,4.33528279602342,0.574070055367017,0.448646102445529
"Cd302",0.265517714924743,5.13266644612873,2.75376384044267,0.0970257827894458
"Smap2",-0.15008242414752,5.140360204437,1.42519462639892,0.232550281774503
"Ubtd1",-0.0657208704081429,4.53271876309323,0.122925168915023,0.725883310786598
"Galnt16",-0.199627196163193,5.37855250279287,1.54631886234641,0.213679700288961
"Lpin2",0.0146192480197767,4.91807134081651,0.0113901586504923,0.915007397677504
"Mmab",0.0114190193880982,4.59133829609505,0.00473142348916511,0.945160484595555
"Rbbp9",0.188797868425663,4.86898351295542,1.48598483560266,0.2228404817854
"Cndp2",-0.122761873797116,5.51307240901844,0.881689006640021,0.347739491124235
"Iscu",0.0945446901022573,5.35526616083076,0.669260466374722,0.413309560954822
"Kat2b",0.0334064434687513,4.75955249541029,0.0374967939418571,0.846457079225984
"Myo18a",-0.105758167720061,4.39044896153238,0.127828244751495,0.720694502275266
"Bop1",-0.028223871614078,5.30748831268373,0.0332425198869082,0.85532743443724
"Nudcd1",0.0777312820047817,5.31432145162936,0.411301821791658,0.521309490551521
"Slc1a5",-0.130771352159209,5.45753533915132,0.456524572776553,0.499252713648196
"Tmem161a",0.0190443538038066,4.96646749747694,0.0181192447909622,0.892922018375829
"BC026590",0.052378151301244,4.89234838424163,0.153562353860826,0.695154028039496
"Bet1",0.0674558076053457,5.1618327937366,0.251458534530986,0.616049945800788
"Klhl26",0.00694659537623673,5.60402022685198,0.00190823147799257,0.965156844069926
"Pkia",0.136348212201204,4.93829949222722,0.435424589003933,0.509339119002159
"Tcta",-0.0113201593193829,4.89393782253071,0.00505391864555094,0.943325396138088
"Zfp346",0.0939922515432555,4.84878682063785,0.438506157983175,0.507844351879425
"Ap3s2",-0.0559097794849588,4.90633312688446,0.155680917675825,0.693164529367271
"Hira",-0.235758865287693,5.17759522285209,2.38453203450205,0.122541583097382
"Sephs2",0.109107045836139,5.27490072498389,0.761104093799009,0.382983220057404
"Cmtm7",-0.0313819444661559,5.36743873566047,0.0565655822537323,0.812008916399728
"Cnot11",0.00308288748308873,5.25260281736478,0.000644901036503498,0.9797399775869
"Fpgt",-0.357140145061418,4.84656097094348,7.04508143293772,0.00794832109543504
"Letm1",0.056057437619876,4.93839504824225,0.154264091211606,0.694493296291824
"Mafk",-0.0973810462038523,5.18950643560118,0.31177764750794,0.576591392995437
"Rrs1",-0.379667521638799,5.5301936057349,7.33406037804792,0.00676600387667781
"Rxrb",0.0586817846900332,4.69475459734998,0.147067034717058,0.701354110948606
"Tbc1d24",-0.0288471071323972,4.67117387268659,0.0312338626196782,0.859719653529371
"Tmem86a",0.103443538482454,4.29099864221233,0.286213371556361,0.592657372312301
"Zfp639",-0.0173005864119371,5.02472783529053,0.0180269013742933,0.893193584655895
"Spns1",-0.0641055391331683,4.84514174312266,0.17785334379152,0.673224570354001
"Spred2",-0.311539398488342,4.79088194023617,5.49215463453266,0.0191019880639382
"Anxa11",-0.203324586388548,5.20377003859515,2.30173216680026,0.129229811401219
"Mtor",-0.0322589931708652,5.39547053034551,0.0588447185471015,0.808331315709209
"Cc2d1b",-0.0952420889000026,4.87116847537843,0.394265255905323,0.530065879621299
"Lrfn4",-0.163392809254991,4.78456183584653,0.744940185467534,0.388082941644879
"Mllt10",0.0105219592649396,4.901814701589,0.00664637457362449,0.935024205188568
"Pgs1",-0.195501064573883,5.30655880297166,2.13252085533578,0.144203431488539
"Cux1",-0.313429304841687,5.85564756401491,6.21039658383532,0.01270021745288
"Ddx39",-0.0871222458460332,5.41296652036245,0.420581436454796,0.516647061297678
"Rnf144a",0.106100287103493,4.35454531508618,0.164714575367675,0.68485249855106
"Slc35e3",-0.0321394954968622,5.10472727312233,0.0582581624314491,0.809270472220819
"U2af1",0.0653230312689764,5.19424278359118,0.203724649289694,0.651731065723198
"Atg5",0.0437362093619124,5.22879841311433,0.109191435069027,0.741066559738164
"Ccnb1",0.200898397449179,5.1387206282609,1.67524141844017,0.195557957910834
"Khnyn",0.0099370404086685,4.91496872294718,0.00504690089981175,0.943364692082467
"Plekho1",0.0738617117937544,4.86549814434519,0.195661745185465,0.658245586403079
"Alas1",-0.247016655162142,5.40906740082507,4.38041122852619,0.0363542254719932
"Btbd2",-0.0920247494463587,4.75294818243724,0.327544895203363,0.567108331414077
"Mapk8",0.153339667731808,5.13223821903864,1.30810065791749,0.252738829698847
"Ndufb5",0.111602305562731,5.03596419139453,0.714652497039314,0.397903608878914
"Arl3",0.139575683058219,4.96402176930924,1.09949894454763,0.29437609132093
"Asb8",0.0251949720088811,4.97986651727322,0.0350823465165941,0.851423211789507
"Ercc6l2",0.0767811435641381,5.12741874138284,0.286129355473287,0.592711674595354
"Exoc7",-0.0931229391670065,4.78150780419946,0.383267079110865,0.53585991650044
"Garem",-0.124003663488012,5.79024087405386,0.802730826060327,0.37027814958154
"Gzf1",0.093743525649133,5.20571336563675,0.422507705772365,0.515688392788127
"Limk1",-0.120805729932721,5.45589545788336,0.701286205488231,0.402351847793727
"Mrpl9",-0.0737814898058101,5.02842414898198,0.375485090609589,0.540029499605877
"Sart3",-0.196062727669988,5.13217706834655,1.43784480364595,0.230488416670788
"Tspan2",-0.155103994645862,5.7539902827598,1.04179799703226,0.307403673791535
"Naglu",-0.00491263866501303,4.83585689466647,0.000914969523195808,0.975868898187742
"Rnf34",0.0966490133421974,5.06538496408049,0.499927936353873,0.47953178803684
"Trappc6b",0.0555461798176066,5.41857077696289,0.187701884302961,0.664836241656166
"Tssc4",-0.177210133474173,4.95716338519331,1.46129505769678,0.226724175909314
"Zcchc5",-0.350563547198408,4.40192502424728,0.571316588066686,0.44973621319644
"Kalrn",-0.34726529421186,5.98011998105625,8.45219986783635,0.00364602157612248
"Slc38a7",-0.00358845298808465,4.81989144534587,0.000470684001856014,0.982691050456323
"Hypk",0.0332723375980665,5.12312061606065,0.0496168326747046,0.823731359551583
"Usp38",-0.0833425289749701,5.52404444932861,0.504283054539783,0.477624206329302
